"category","country","unit","year","value"
"Olive oil","World (quantity)","1,000 metric tons","2000","194.4"
"Olive oil","World (quantity)","1,000 metric tons","1999","151"
"Tropical oils 3/","Indonesia","Million dollars","2023","2134.3000000000002"
"Tropical oils 3/","Indonesia","Million dollars","2022","2925.8"
"Tropical oils 3/","Indonesia","Million dollars","2021","2003.7"
"Tropical oils 3/","Indonesia","Million dollars","2020","945.1"
"Tropical oils 3/","Indonesia","Million dollars","2019","880.4"
"Tropical oils 3/","Indonesia","Million dollars","2018","1061"
"Tropical oils 3/","Indonesia","Million dollars","2017","1273.3"
"Tropical oils 3/","Indonesia","Million dollars","2016","905.2"
"Tropical oils 3/","Indonesia","Million dollars","2015","660.9"
"Tropical oils 3/","Indonesia","Million dollars","2014","663.6"
"Tropical oils 3/","Indonesia","Million dollars","2013","455.9"
"Tropical oils 3/","Indonesia","Million dollars","2012","191.5"
"Tropical oils 3/","Indonesia","Million dollars","2011","360.8"
"Tropical oils 3/","Indonesia","Million dollars","2010","105.7"
"Tropical oils 3/","Indonesia","Million dollars","2009","184.8"
"Tropical oils 3/","Indonesia","Million dollars","2008","239.7"
"Tropical oils 3/","Indonesia","Million dollars","2007","101.8"
"Tropical oils 3/","Indonesia","Million dollars","2006","95.1"
"Tropical oils 3/","Indonesia","Million dollars","2005","95.8"
"Tropical oils 3/","Indonesia","Million dollars","2004","50.6"
"Tropical oils 3/","Indonesia","Million dollars","2003","24.7"
"Tropical oils 3/","Indonesia","Million dollars","2002","35.1"
"Tropical oils 3/","Indonesia","Million dollars","2001","22.5"
"Tropical oils 3/","Indonesia","Million dollars","2000","92.8"
"Tropical oils 3/","Indonesia","Million dollars","1999","83.7"
"Tropical oils 3/","Philippines","Million dollars","2023","359.9"
"Tropical oils 3/","Philippines","Million dollars","2022","604.29999999999995"
"Tropical oils 3/","Philippines","Million dollars","2021","530.20000000000005"
"Tropical oils 3/","Philippines","Million dollars","2020","344.1"
"Tropical oils 3/","Philippines","Million dollars","2019","353.3"
"Tropical oils 3/","Philippines","Million dollars","2018","534.5"
"Tropical oils 3/","Philippines","Million dollars","2017","555.4"
"Tropical oils 3/","Philippines","Million dollars","2016","497.6"
"Tropical oils 3/","Philippines","Million dollars","2015","531.79999999999995"
"Tropical oils 3/","Philippines","Million dollars","2014","547.79999999999995"
"Tropical oils 3/","Philippines","Million dollars","2013","455.9"
"Tropical oils 3/","Philippines","Million dollars","2012","531.5"
"Tropical oils 3/","Philippines","Million dollars","2011","603"
"Tropical oils 3/","Philippines","Million dollars","2010","445.8"
"Tropical oils 3/","Philippines","Million dollars","2009","265"
"Tropical oils 3/","Philippines","Million dollars","2008","469.9"
"Tropical oils 3/","Philippines","Million dollars","2007","313.89999999999998"
"Tropical oils 3/","Philippines","Million dollars","2006","221"
"Tropical oils 3/","Philippines","Million dollars","2005","191.2"
"Tropical oils 3/","Philippines","Million dollars","2004","201.8"
"Tropical oils 3/","Philippines","Million dollars","2003","135.4"
"Tropical oils 3/","Philippines","Million dollars","2002","137.69999999999999"
"Tropical oils 3/","Philippines","Million dollars","2001","143.30000000000001"
"Tropical oils 3/","Philippines","Million dollars","2000","189.2"
"Tropical oils 3/","Philippines","Million dollars","1999","167.5"
"Tropical oils 3/","Malaysia","Million dollars","2023","258.89999999999998"
"Tropical oils 3/","Malaysia","Million dollars","2022","397.5"
"Tropical oils 3/","Malaysia","Million dollars","2021","361"
"Tropical oils 3/","Malaysia","Million dollars","2020","465.3"
"Tropical oils 3/","Malaysia","Million dollars","2019","440.8"
"Tropical oils 3/","Malaysia","Million dollars","2018","514.79999999999995"
"Tropical oils 3/","Malaysia","Million dollars","2017","454.7"
"Tropical oils 3/","Malaysia","Million dollars","2016","547.6"
"Tropical oils 3/","Malaysia","Million dollars","2015","647.79999999999995"
"Tropical oils 3/","Malaysia","Million dollars","2014","871.8"
"Tropical oils 3/","Malaysia","Million dollars","2013","1062"
"Tropical oils 3/","Malaysia","Million dollars","2012","1330.1"
"Tropical oils 3/","Malaysia","Million dollars","2011","1659.1"
"Tropical oils 3/","Malaysia","Million dollars","2010","1057.7"
"Tropical oils 3/","Malaysia","Million dollars","2009","822.6"
"Tropical oils 3/","Malaysia","Million dollars","2008","1194.0999999999999"
"Tropical oils 3/","Malaysia","Million dollars","2007","673"
"Tropical oils 3/","Malaysia","Million dollars","2006","407.7"
"Tropical oils 3/","Malaysia","Million dollars","2005","309.5"
"Tropical oils 3/","Malaysia","Million dollars","2004","260.7"
"Tropical oils 3/","Malaysia","Million dollars","2003","182.6"
"Tropical oils 3/","Malaysia","Million dollars","2002","137.6"
"Tropical oils 3/","Malaysia","Million dollars","2001","101.8"
"Tropical oils 3/","Malaysia","Million dollars","2000","120"
"Tropical oils 3/","Malaysia","Million dollars","1999","174.7"
"Tropical oils 3/","Colombia","Million dollars","2023","48.9"
"Tropical oils 3/","Colombia","Million dollars","2022","37.4"
"Tropical oils 3/","Colombia","Million dollars","2021","18.2"
"Tropical oils 3/","Colombia","Million dollars","2020","14.6"
"Tropical oils 3/","Colombia","Million dollars","2019","12.7"
"Tropical oils 3/","Colombia","Million dollars","2018","14.5"
"Tropical oils 3/","Colombia","Million dollars","2017","13.2"
"Tropical oils 3/","Colombia","Million dollars","2016","9.5"
"Tropical oils 3/","Colombia","Million dollars","2015","9.3000000000000007"
"Tropical oils 3/","Colombia","Million dollars","2014","7.7"
"Tropical oils 3/","Colombia","Million dollars","2013","5.9"
"Tropical oils 3/","Colombia","Million dollars","2012","5.3"
"Tropical oils 3/","Colombia","Million dollars","2011","6.4"
"Tropical oils 3/","Colombia","Million dollars","2010","5.8"
"Tropical oils 3/","Colombia","Million dollars","2009","4.7"
"Tropical oils 3/","Colombia","Million dollars","2008","16.899999999999999"
"Tropical oils 3/","Colombia","Million dollars","2007","7.3"
"Tropical oils 3/","Colombia","Million dollars","2006","4.5"
"Tropical oils 3/","Colombia","Million dollars","2005","3"
"Tropical oils 3/","Colombia","Million dollars","2004","2.2999999999999998"
"Tropical oils 3/","Colombia","Million dollars","2003","2.2000000000000002"
"Tropical oils 3/","Colombia","Million dollars","2002","0.9"
"Tropical oils 3/","Colombia","Million dollars","2001","0.5"
"Tropical oils 3/","Colombia","Million dollars","2000","0.4"
"Tropical oils 3/","Colombia","Million dollars","1999","0.1"
"Tropical oils 3/","Sri Lanka","Million dollars","2023","25.4"
"Tropical oils 3/","Sri Lanka","Million dollars","2022","30.4"
"Tropical oils 3/","Sri Lanka","Million dollars","2021","23.9"
"Tropical oils 3/","Sri Lanka","Million dollars","2020","23.3"
"Tropical oils 3/","Sri Lanka","Million dollars","2019","19.899999999999999"
"Tropical oils 3/","Sri Lanka","Million dollars","2018","21.7"
"Tropical oils 3/","Sri Lanka","Million dollars","2017","24.2"
"Tropical oils 3/","Sri Lanka","Million dollars","2016","31.7"
"Tropical oils 3/","Sri Lanka","Million dollars","2015","46.3"
"Tropical oils 3/","Sri Lanka","Million dollars","2014","13"
"Tropical oils 3/","Sri Lanka","Million dollars","2013","7"
"Tropical oils 3/","Sri Lanka","Million dollars","2012","6.2"
"Tropical oils 3/","Sri Lanka","Million dollars","2011","4.4000000000000004"
"Tropical oils 3/","Sri Lanka","Million dollars","2010","5"
"Tropical oils 3/","Sri Lanka","Million dollars","2009","3.2"
"Tropical oils 3/","Sri Lanka","Million dollars","2008","1.8"
"Tropical oils 3/","Sri Lanka","Million dollars","2007","0.5"
"Tropical oils 3/","Sri Lanka","Million dollars","2006","0.2"
"Tropical oils 3/","Sri Lanka","Million dollars","2005","0.1"
"Tropical oils 3/","Sri Lanka","Million dollars","2004","0"
"Tropical oils 3/","Sri Lanka","Million dollars","2003","0.1"
"Tropical oils 3/","Sri Lanka","Million dollars","2002","0.1"
"Tropical oils 3/","Sri Lanka","Million dollars","2001","0"
"Tropical oils 3/","Sri Lanka","Million dollars","2000","0.1"
"Tropical oils 3/","Sri Lanka","Million dollars","1999","0.1"
"Tropical oils 3/","Mexico","Million dollars","2023","17.399999999999999"
"Tropical oils 3/","Mexico","Million dollars","2022","19.399999999999999"
"Tropical oils 3/","Mexico","Million dollars","2021","12.9"
"Tropical oils 3/","Mexico","Million dollars","2020","6.8"
"Tropical oils 3/","Mexico","Million dollars","2019","3.7"
"Tropical oils 3/","Mexico","Million dollars","2018","2"
"Tropical oils 3/","Mexico","Million dollars","2017","2.6"
"Tropical oils 3/","Mexico","Million dollars","2016","2"
"Tropical oils 3/","Mexico","Million dollars","2015","1.2"
"Tropical oils 3/","Mexico","Million dollars","2014","2.1"
"Tropical oils 3/","Mexico","Million dollars","2013","1.2"
"Tropical oils 3/","Mexico","Million dollars","2012","2.9"
"Tropical oils 3/","Mexico","Million dollars","2011","2.2999999999999998"
"Tropical oils 3/","Mexico","Million dollars","2010","1.6"
"Tropical oils 3/","Mexico","Million dollars","2009","2.6"
"Tropical oils 3/","Mexico","Million dollars","2008","2.2999999999999998"
"Tropical oils 3/","Mexico","Million dollars","2007","0.7"
"Tropical oils 3/","Mexico","Million dollars","2006","0.5"
"Tropical oils 3/","Mexico","Million dollars","2005","0.2"
"Tropical oils 3/","Mexico","Million dollars","2004","0"
"Tropical oils 3/","Mexico","Million dollars","2003","0"
"Tropical oils 3/","Mexico","Million dollars","2002","0"
"Tropical oils 3/","Mexico","Million dollars","2001","1.6"
"Tropical oils 3/","Mexico","Million dollars","2000","0"
"Tropical oils 3/","Mexico","Million dollars","1999","0"
"Tropical oils 3/","Rest of world","Million dollars","2023","77.699999999999804"
"Tropical oils 3/","Rest of world","Million dollars","2022","131.80000000000001"
"Tropical oils 3/","Rest of world","Million dollars","2021","83.099999999999895"
"Tropical oils 3/","Rest of world","Million dollars","2020","72.899999999999906"
"Tropical oils 3/","Rest of world","Million dollars","2019","80.5"
"Tropical oils 3/","Rest of world","Million dollars","2018","84.900000000000105"
"Tropical oils 3/","Rest of world","Million dollars","2017","80.5"
"Tropical oils 3/","Rest of world","Million dollars","2016","49.3"
"Tropical oils 3/","Rest of world","Million dollars","2015","53.3"
"Tropical oils 3/","Rest of world","Million dollars","2014","30.900000000000102"
"Tropical oils 3/","Rest of world","Million dollars","2013","23.900000000000102"
"Tropical oils 3/","Rest of world","Million dollars","2012","25.5"
"Tropical oils 3/","Rest of world","Million dollars","2011","14.5"
"Tropical oils 3/","Rest of world","Million dollars","2010","16.1999999999998"
"Tropical oils 3/","Rest of world","Million dollars","2009","15.1999999999998"
"Tropical oils 3/","Rest of world","Million dollars","2008","22.200000000000301"
"Tropical oils 3/","Rest of world","Million dollars","2007","16.599999999999898"
"Tropical oils 3/","Rest of world","Million dollars","2006","8.1000000000000192"
"Tropical oils 3/","Rest of world","Million dollars","2005","13.3000000000001"
"Tropical oils 3/","Rest of world","Million dollars","2004","8"
"Tropical oils 3/","Rest of world","Million dollars","2003","5.8999999999999799"
"Tropical oils 3/","Rest of world","Million dollars","2002","2.7000000000000499"
"Tropical oils 3/","Rest of world","Million dollars","2001","4"
"Tropical oils 3/","Rest of world","Million dollars","2000","3.6000000000000201"
"Tropical oils 3/","Rest of world","Million dollars","1999","5.6000000000000201"
"Tropical oils 3/","World","Million dollars","2023","2922.5"
"Tropical oils 3/","World","Million dollars","2022","4146.6000000000004"
"Tropical oils 3/","World","Million dollars","2021","3033"
"Tropical oils 3/","World","Million dollars","2020","1872.1"
"Tropical oils 3/","World","Million dollars","2019","1791.3"
"Tropical oils 3/","World","Million dollars","2018","2233.4"
"Tropical oils 3/","World","Million dollars","2017","2403.9"
"Tropical oils 3/","World","Million dollars","2016","2042.9"
"Tropical oils 3/","World","Million dollars","2015","1950.6"
"Tropical oils 3/","World","Million dollars","2014","2136.9"
"Tropical oils 3/","World","Million dollars","2013","2011.8"
"Tropical oils 3/","World","Million dollars","2012","2093"
"Tropical oils 3/","World","Million dollars","2011","2650.5"
"Tropical oils 3/","World","Million dollars","2010","1637.8"
"Tropical oils 3/","World","Million dollars","2009","1298.0999999999999"
"Tropical oils 3/","World","Million dollars","2008","1946.9"
"Tropical oils 3/","World","Million dollars","2007","1113.8"
"Tropical oils 3/","World","Million dollars","2006","737.1"
"Tropical oils 3/","World","Million dollars","2005","613.1"
"Tropical oils 3/","World","Million dollars","2004","523.4"
"Tropical oils 3/","World","Million dollars","2003","350.9"
"Tropical oils 3/","World","Million dollars","2002","314.10000000000002"
"Tropical oils 3/","World","Million dollars","2001","273.7"
"Tropical oils 3/","World","Million dollars","2000","406.1"
"Tropical oils 3/","World","Million dollars","1999","431.7"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2023","2605.6"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2022","2570.4"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2021","2541.8000000000002"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2020","2242.4"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2019","2393.9"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2018","2383.5"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2017","2237.9"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2016","2155.4"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2015","2040.5"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2014","2006.1"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2013","2225.8000000000002"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2012","1758.4"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2011","1905.6"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2010","1836.5"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2009","1768.6"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2008","1750"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2007","1528"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2006","1382.1"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2005","1087.8"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2004","912.7"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2003","788.1"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2002","862.3"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2001","801.7"
"Tropical oils 3/","World (quantity)","1,000 metric tons","2000","810.8"
"Tropical oils 3/","World (quantity)","1,000 metric tons","1999","655.9"
"Oilseeds 4/","Canada","Million dollars","2023","459.8"
"Oilseeds 4/","Canada","Million dollars","2022","559.1"
"Oilseeds 4/","Canada","Million dollars","2021","471.4"
"Oilseeds 4/","Canada","Million dollars","2020","444.2"
"Oilseeds 4/","Canada","Million dollars","2019","421"
"Oilseeds 4/","Canada","Million dollars","2018","441.7"
"Oilseeds 4/","Canada","Million dollars","2017","422.3"
"Oilseeds 4/","Canada","Million dollars","2016","440.8"
"Oilseeds 4/","Canada","Million dollars","2015","563.79999999999995"
"Oilseeds 4/","Canada","Million dollars","2014","848.5"
"Oilseeds 4/","Canada","Million dollars","2013","732.2"
"Oilseeds 4/","Canada","Million dollars","2012","568"
"Oilseeds 4/","Canada","Million dollars","2011","630.79999999999995"
"Oilseeds 4/","Canada","Million dollars","2010","479.5"
"Oilseeds 4/","Canada","Million dollars","2009","454.2"
"Oilseeds 4/","Canada","Million dollars","2008","733.5"
"Oilseeds 4/","Canada","Million dollars","2007","398.6"
"Oilseeds 4/","Canada","Million dollars","2006","260.5"
"Oilseeds 4/","Canada","Million dollars","2005","181.8"
"Oilseeds 4/","Canada","Million dollars","2004","200.8"
"Oilseeds 4/","Canada","Million dollars","2003","126"
"Oilseeds 4/","Canada","Million dollars","2002","107.7"
"Oilseeds 4/","Canada","Million dollars","2001","111.4"
"Oilseeds 4/","Canada","Million dollars","2000","110.7"
"Oilseeds 4/","Canada","Million dollars","1999","105.5"
"Oilseeds 4/","Brazil","Million dollars","2023","216.9"
"Oilseeds 4/","Brazil","Million dollars","2022","0.6"
"Oilseeds 4/","Brazil","Million dollars","2021","102"
"Oilseeds 4/","Brazil","Million dollars","2020","0.5"
"Oilseeds 4/","Brazil","Million dollars","2019","0.8"
"Oilseeds 4/","Brazil","Million dollars","2018","0.1"
"Oilseeds 4/","Brazil","Million dollars","2017","0.1"
"Oilseeds 4/","Brazil","Million dollars","2016","0.1"
"Oilseeds 4/","Brazil","Million dollars","2015","1.2"
"Oilseeds 4/","Brazil","Million dollars","2014","555.70000000000005"
"Oilseeds 4/","Brazil","Million dollars","2013","183.6"
"Oilseeds 4/","Brazil","Million dollars","2012","0.4"
"Oilseeds 4/","Brazil","Million dollars","2011","0.2"
"Oilseeds 4/","Brazil","Million dollars","2010","0.2"
"Oilseeds 4/","Brazil","Million dollars","2009","0.9"
"Oilseeds 4/","Brazil","Million dollars","2008","0.8"
"Oilseeds 4/","Brazil","Million dollars","2007","0.2"
"Oilseeds 4/","Brazil","Million dollars","2006","3.4"
"Oilseeds 4/","Brazil","Million dollars","2005","9.6999999999999993"
"Oilseeds 4/","Brazil","Million dollars","2004","6.3"
"Oilseeds 4/","Brazil","Million dollars","2003","0.2"
"Oilseeds 4/","Brazil","Million dollars","2002","0.8"
"Oilseeds 4/","Brazil","Million dollars","2001","1.4"
"Oilseeds 4/","Brazil","Million dollars","2000","0.8"
"Oilseeds 4/","Brazil","Million dollars","1999","0.3"
"Oilseeds 4/","Argentina","Million dollars","2023","125"
"Oilseeds 4/","Argentina","Million dollars","2022","172.6"
"Oilseeds 4/","Argentina","Million dollars","2021","108.4"
"Oilseeds 4/","Argentina","Million dollars","2020","77.900000000000006"
"Oilseeds 4/","Argentina","Million dollars","2019","85.3"
"Oilseeds 4/","Argentina","Million dollars","2018","54.2"
"Oilseeds 4/","Argentina","Million dollars","2017","86.4"
"Oilseeds 4/","Argentina","Million dollars","2016","52.6"
"Oilseeds 4/","Argentina","Million dollars","2015","51.5"
"Oilseeds 4/","Argentina","Million dollars","2014","47.1"
"Oilseeds 4/","Argentina","Million dollars","2013","34.299999999999997"
"Oilseeds 4/","Argentina","Million dollars","2012","34.700000000000003"
"Oilseeds 4/","Argentina","Million dollars","2011","16"
"Oilseeds 4/","Argentina","Million dollars","2010","16.2"
"Oilseeds 4/","Argentina","Million dollars","2009","12"
"Oilseeds 4/","Argentina","Million dollars","2008","13.1"
"Oilseeds 4/","Argentina","Million dollars","2007","9.1"
"Oilseeds 4/","Argentina","Million dollars","2006","10.9"
"Oilseeds 4/","Argentina","Million dollars","2005","11.9"
"Oilseeds 4/","Argentina","Million dollars","2004","7.9"
"Oilseeds 4/","Argentina","Million dollars","2003","6.6"
"Oilseeds 4/","Argentina","Million dollars","2002","6.9"
"Oilseeds 4/","Argentina","Million dollars","2001","5"
"Oilseeds 4/","Argentina","Million dollars","2000","4.8"
"Oilseeds 4/","Argentina","Million dollars","1999","8.1999999999999993"
"Oilseeds 4/","Chile","Million dollars","2023","81"
"Oilseeds 4/","Chile","Million dollars","2022","50.7"
"Oilseeds 4/","Chile","Million dollars","2021","35.700000000000003"
"Oilseeds 4/","Chile","Million dollars","2020","35.5"
"Oilseeds 4/","Chile","Million dollars","2019","34.200000000000003"
"Oilseeds 4/","Chile","Million dollars","2018","38.799999999999997"
"Oilseeds 4/","Chile","Million dollars","2017","41.2"
"Oilseeds 4/","Chile","Million dollars","2016","32.1"
"Oilseeds 4/","Chile","Million dollars","2015","24.6"
"Oilseeds 4/","Chile","Million dollars","2014","20.8"
"Oilseeds 4/","Chile","Million dollars","2013","30.2"
"Oilseeds 4/","Chile","Million dollars","2012","28.3"
"Oilseeds 4/","Chile","Million dollars","2011","23.1"
"Oilseeds 4/","Chile","Million dollars","2010","25"
"Oilseeds 4/","Chile","Million dollars","2009","26.5"
"Oilseeds 4/","Chile","Million dollars","2008","8.8000000000000007"
"Oilseeds 4/","Chile","Million dollars","2007","2.7"
"Oilseeds 4/","Chile","Million dollars","2006","3"
"Oilseeds 4/","Chile","Million dollars","2005","8.5"
"Oilseeds 4/","Chile","Million dollars","2004","1.6"
"Oilseeds 4/","Chile","Million dollars","2003","1.9"
"Oilseeds 4/","Chile","Million dollars","2002","1.1000000000000001"
"Oilseeds 4/","Chile","Million dollars","2001","1.6"
"Oilseeds 4/","Chile","Million dollars","2000","2.9"
"Oilseeds 4/","Chile","Million dollars","1999","3.6"
"Oilseeds 4/","India","Million dollars","2023","64.099999999999994"
"Oilseeds 4/","India","Million dollars","2022","65.8"
"Oilseeds 4/","India","Million dollars","2021","70"
"Oilseeds 4/","India","Million dollars","2020","90"
"Oilseeds 4/","India","Million dollars","2019","113"
"Oilseeds 4/","India","Million dollars","2018","128"
"Oilseeds 4/","India","Million dollars","2017","138.4"
"Oilseeds 4/","India","Million dollars","2016","107.4"
"Oilseeds 4/","India","Million dollars","2015","162.9"
"Oilseeds 4/","India","Million dollars","2014","168.7"
"Oilseeds 4/","India","Million dollars","2013","100.5"
"Oilseeds 4/","India","Million dollars","2012","70.8"
"Oilseeds 4/","India","Million dollars","2011","80.3"
"Oilseeds 4/","India","Million dollars","2010","57"
"Oilseeds 4/","India","Million dollars","2009","47.6"
"Oilseeds 4/","India","Million dollars","2008","76.7"
"Oilseeds 4/","India","Million dollars","2007","43.7"
"Oilseeds 4/","India","Million dollars","2006","35.6"
"Oilseeds 4/","India","Million dollars","2005","28.8"
"Oilseeds 4/","India","Million dollars","2004","36.799999999999997"
"Oilseeds 4/","India","Million dollars","2003","24.7"
"Oilseeds 4/","India","Million dollars","2002","20.3"
"Oilseeds 4/","India","Million dollars","2001","15.3"
"Oilseeds 4/","India","Million dollars","2000","22.5"
"Oilseeds 4/","India","Million dollars","1999","17.100000000000001"
"Oilseeds 4/","Bulgaria","Million dollars","2023","60.3"
"Oilseeds 4/","Bulgaria","Million dollars","2022","89.1"
"Oilseeds 4/","Bulgaria","Million dollars","2021","61.6"
"Oilseeds 4/","Bulgaria","Million dollars","2020","68.2"
"Oilseeds 4/","Bulgaria","Million dollars","2019","32.799999999999997"
"Oilseeds 4/","Bulgaria","Million dollars","2018","25.6"
"Oilseeds 4/","Bulgaria","Million dollars","2017","18.3"
"Oilseeds 4/","Bulgaria","Million dollars","2016","18.399999999999999"
"Oilseeds 4/","Bulgaria","Million dollars","2015","18.8"
"Oilseeds 4/","Bulgaria","Million dollars","2014","13.4"
"Oilseeds 4/","Bulgaria","Million dollars","2013","5.0999999999999996"
"Oilseeds 4/","Bulgaria","Million dollars","2012","4.2"
"Oilseeds 4/","Bulgaria","Million dollars","2011","2"
"Oilseeds 4/","Bulgaria","Million dollars","2010","1"
"Oilseeds 4/","Bulgaria","Million dollars","2009","1.3"
"Oilseeds 4/","Bulgaria","Million dollars","2008","0.9"
"Oilseeds 4/","Bulgaria","Million dollars","2007","0.6"
"Oilseeds 4/","Bulgaria","Million dollars","2006","0.1"
"Oilseeds 4/","Bulgaria","Million dollars","2005","1.3"
"Oilseeds 4/","Bulgaria","Million dollars","2004","0.1"
"Oilseeds 4/","Bulgaria","Million dollars","2003","0"
"Oilseeds 4/","Bulgaria","Million dollars","2002","0"
"Oilseeds 4/","Bulgaria","Million dollars","2001","0"
"Oilseeds 4/","Bulgaria","Million dollars","2000","0"
"Oilseeds 4/","Bulgaria","Million dollars","1999","0"
"Oilseeds 4/","Rest of world","Million dollars","2023","376.6"
"Oilseeds 4/","Rest of world","Million dollars","2022","582.79999999999995"
"Oilseeds 4/","Rest of world","Million dollars","2021","299.8"
"Oilseeds 4/","Rest of world","Million dollars","2020","286"
"Oilseeds 4/","Rest of world","Million dollars","2019","245.5"
"Oilseeds 4/","Rest of world","Million dollars","2018","291.2"
"Oilseeds 4/","Rest of world","Million dollars","2017","309.39999999999998"
"Oilseeds 4/","Rest of world","Million dollars","2016","352.5"
"Oilseeds 4/","Rest of world","Million dollars","2015","360.6"
"Oilseeds 4/","Rest of world","Million dollars","2014","438.9"
"Oilseeds 4/","Rest of world","Million dollars","2013","442.1"
"Oilseeds 4/","Rest of world","Million dollars","2012","210.7"
"Oilseeds 4/","Rest of world","Million dollars","2011","109.7"
"Oilseeds 4/","Rest of world","Million dollars","2010","105.4"
"Oilseeds 4/","Rest of world","Million dollars","2009","160.5"
"Oilseeds 4/","Rest of world","Million dollars","2008","182.6"
"Oilseeds 4/","Rest of world","Million dollars","2007","104.3"
"Oilseeds 4/","Rest of world","Million dollars","2006","82"
"Oilseeds 4/","Rest of world","Million dollars","2005","105.2"
"Oilseeds 4/","Rest of world","Million dollars","2004","91.5"
"Oilseeds 4/","Rest of world","Million dollars","2003","61.1"
"Oilseeds 4/","Rest of world","Million dollars","2002","77.599999999999994"
"Oilseeds 4/","Rest of world","Million dollars","2001","97.3"
"Oilseeds 4/","Rest of world","Million dollars","2000","107.6"
"Oilseeds 4/","Rest of world","Million dollars","1999","107.6"
"Oilseeds 4/","World","Million dollars","2023","1383.7"
"Oilseeds 4/","World","Million dollars","2022","1520.7"
"Oilseeds 4/","World","Million dollars","2021","1148.9000000000001"
"Oilseeds 4/","World","Million dollars","2020","1002.3"
"Oilseeds 4/","World","Million dollars","2019","932.6"
"Oilseeds 4/","World","Million dollars","2018","979.6"
"Oilseeds 4/","World","Million dollars","2017","1016.1"
"Oilseeds 4/","World","Million dollars","2016","1003.9"
"Oilseeds 4/","World","Million dollars","2015","1183.4000000000001"
"Oilseeds 4/","World","Million dollars","2014","2093.1"
"Oilseeds 4/","World","Million dollars","2013","1528"
"Oilseeds 4/","World","Million dollars","2012","917.1"
"Oilseeds 4/","World","Million dollars","2011","862.1"
"Oilseeds 4/","World","Million dollars","2010","684.3"
"Oilseeds 4/","World","Million dollars","2009","703"
"Oilseeds 4/","World","Million dollars","2008","1016.4"
"Oilseeds 4/","World","Million dollars","2007","559.20000000000005"
"Oilseeds 4/","World","Million dollars","2006","395.5"
"Oilseeds 4/","World","Million dollars","2005","347.2"
"Oilseeds 4/","World","Million dollars","2004","345"
"Oilseeds 4/","World","Million dollars","2003","220.5"
"Oilseeds 4/","World","Million dollars","2002","214.4"
"Oilseeds 4/","World","Million dollars","2001","232"
"Oilseeds 4/","World","Million dollars","2000","249.3"
"Oilseeds 4/","World","Million dollars","1999","242.3"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2023","1372.8"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2022","1491.7"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2021","1352.2"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2020","1330.4"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2019","1193.9000000000001"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2018","1414.4"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2017","1524.9"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2016","1474.8"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2015","1685.2"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2014","3371.3"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2013","2249.9"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2012","1273.7"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2011","1303.8"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2010","1220"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2009","1243.2"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2008","1571.1"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2007","1239"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2006","1108.8"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2005","885"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2004","842.2"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2003","552.70000000000005"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2002","760.1"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2001","892.9"
"Oilseeds 4/","World (quantity)","1,000 metric tons","2000","932.2"
