"category","country","unit","year","value"
"Fowl and other meats","Rest of world","Million dollars","2014","5.1999999999999904"
"Fowl and other meats","Rest of world","Million dollars","2013","12"
"Fowl and other meats","Rest of world","Million dollars","2012","10.9"
"Fowl and other meats","Rest of world","Million dollars","2011","3.30000000000001"
"Fowl and other meats","Rest of world","Million dollars","2010","3.6000000000000201"
"Fowl and other meats","Rest of world","Million dollars","2009","8.1999999999999904"
"Fowl and other meats","Rest of world","Million dollars","2008","8.3000000000000096"
"Fowl and other meats","Rest of world","Million dollars","2007","6.0999999999999899"
"Fowl and other meats","Rest of world","Million dollars","2006","3.3"
"Fowl and other meats","Rest of world","Million dollars","2005","5.5999999999999899"
"Fowl and other meats","Rest of world","Million dollars","2004","4.7"
"Fowl and other meats","Rest of world","Million dollars","2003","8.4"
"Fowl and other meats","Rest of world","Million dollars","2002","9.7000000000000099"
"Fowl and other meats","Rest of world","Million dollars","2001","5.2"
"Fowl and other meats","Rest of world","Million dollars","2000","7.6"
"Fowl and other meats","Rest of world","Million dollars","1999","7.8"
"Fowl and other meats","World","Million dollars","2023","376.1"
"Fowl and other meats","World","Million dollars","2022","602.79999999999995"
"Fowl and other meats","World","Million dollars","2021","423.1"
"Fowl and other meats","World","Million dollars","2020","302.10000000000002"
"Fowl and other meats","World","Million dollars","2019","296.89999999999998"
"Fowl and other meats","World","Million dollars","2018","327.3"
"Fowl and other meats","World","Million dollars","2017","293.89999999999998"
"Fowl and other meats","World","Million dollars","2016","341.5"
"Fowl and other meats","World","Million dollars","2015","339.8"
"Fowl and other meats","World","Million dollars","2014","269.10000000000002"
"Fowl and other meats","World","Million dollars","2013","257.60000000000002"
"Fowl and other meats","World","Million dollars","2012","239.6"
"Fowl and other meats","World","Million dollars","2011","213"
"Fowl and other meats","World","Million dollars","2010","212.3"
"Fowl and other meats","World","Million dollars","2009","192.2"
"Fowl and other meats","World","Million dollars","2008","185.4"
"Fowl and other meats","World","Million dollars","2007","165.5"
"Fowl and other meats","World","Million dollars","2006","117.8"
"Fowl and other meats","World","Million dollars","2005","98.3"
"Fowl and other meats","World","Million dollars","2004","95.9"
"Fowl and other meats","World","Million dollars","2003","68.7"
"Fowl and other meats","World","Million dollars","2002","68.900000000000006"
"Fowl and other meats","World","Million dollars","2001","53.7"
"Fowl and other meats","World","Million dollars","2000","46.2"
"Fowl and other meats","World","Million dollars","1999","40.5"
"Fowl and other meats","World (quantity)","1,000 metric tons","2023","90.3"
"Fowl and other meats","World (quantity)","1,000 metric tons","2022","131.80000000000001"
"Fowl and other meats","World (quantity)","1,000 metric tons","2021","91.6"
"Fowl and other meats","World (quantity)","1,000 metric tons","2020","83.3"
"Fowl and other meats","World (quantity)","1,000 metric tons","2019","76.2"
"Fowl and other meats","World (quantity)","1,000 metric tons","2018","82.9"
"Fowl and other meats","World (quantity)","1,000 metric tons","2017","80.599999999999994"
"Fowl and other meats","World (quantity)","1,000 metric tons","2016","95.1"
"Fowl and other meats","World (quantity)","1,000 metric tons","2015","93"
"Fowl and other meats","World (quantity)","1,000 metric tons","2014","77.2"
"Fowl and other meats","World (quantity)","1,000 metric tons","2013","74.599999999999994"
"Fowl and other meats","World (quantity)","1,000 metric tons","2012","71"
"Fowl and other meats","World (quantity)","1,000 metric tons","2011","68.5"
"Fowl and other meats","World (quantity)","1,000 metric tons","2010","71.099999999999994"
"Fowl and other meats","World (quantity)","1,000 metric tons","2009","65.8"
"Fowl and other meats","World (quantity)","1,000 metric tons","2008","60.4"
"Fowl and other meats","World (quantity)","1,000 metric tons","2007","55"
"Fowl and other meats","World (quantity)","1,000 metric tons","2006","44.6"
"Fowl and other meats","World (quantity)","1,000 metric tons","2005","32.799999999999997"
"Fowl and other meats","World (quantity)","1,000 metric tons","2004","27"
"Fowl and other meats","World (quantity)","1,000 metric tons","2003","21.5"
"Fowl and other meats","World (quantity)","1,000 metric tons","2002","21.6"
"Fowl and other meats","World (quantity)","1,000 metric tons","2001","17.399999999999999"
"Fowl and other meats","World (quantity)","1,000 metric tons","2000","13.5"
"Fowl and other meats","World (quantity)","1,000 metric tons","1999","11.5"
"Prepared meats 2/","Canada","Million dollars","2023","841.6"
"Prepared meats 2/","Canada","Million dollars","2022","786.6"
"Prepared meats 2/","Canada","Million dollars","2021","653.4"
"Prepared meats 2/","Canada","Million dollars","2020","533"
"Prepared meats 2/","Canada","Million dollars","2019","490.3"
"Prepared meats 2/","Canada","Million dollars","2018","436.2"
"Prepared meats 2/","Canada","Million dollars","2017","401.4"
"Prepared meats 2/","Canada","Million dollars","2016","370.8"
"Prepared meats 2/","Canada","Million dollars","2015","342.5"
"Prepared meats 2/","Canada","Million dollars","2014","296.3"
"Prepared meats 2/","Canada","Million dollars","2013","277.2"
"Prepared meats 2/","Canada","Million dollars","2012","275.60000000000002"
"Prepared meats 2/","Canada","Million dollars","2011","281.10000000000002"
"Prepared meats 2/","Canada","Million dollars","2010","252.6"
"Prepared meats 2/","Canada","Million dollars","2009","239.2"
"Prepared meats 2/","Canada","Million dollars","2008","259.3"
"Prepared meats 2/","Canada","Million dollars","2007","268.2"
"Prepared meats 2/","Canada","Million dollars","2006","279.5"
"Prepared meats 2/","Canada","Million dollars","2005","278.3"
"Prepared meats 2/","Canada","Million dollars","2004","330.2"
"Prepared meats 2/","Canada","Million dollars","2003","313.2"
"Prepared meats 2/","Canada","Million dollars","2002","240.8"
"Prepared meats 2/","Canada","Million dollars","2001","229.3"
"Prepared meats 2/","Canada","Million dollars","2000","221.4"
"Prepared meats 2/","Canada","Million dollars","1999","173"
"Prepared meats 2/","Brazil","Million dollars","2023","390.1"
"Prepared meats 2/","Brazil","Million dollars","2022","480.9"
"Prepared meats 2/","Brazil","Million dollars","2021","496"
"Prepared meats 2/","Brazil","Million dollars","2020","323.89999999999998"
"Prepared meats 2/","Brazil","Million dollars","2019","325.89999999999998"
"Prepared meats 2/","Brazil","Million dollars","2018","281.60000000000002"
"Prepared meats 2/","Brazil","Million dollars","2017","234.7"
"Prepared meats 2/","Brazil","Million dollars","2016","288.5"
"Prepared meats 2/","Brazil","Million dollars","2015","309"
"Prepared meats 2/","Brazil","Million dollars","2014","221.8"
"Prepared meats 2/","Brazil","Million dollars","2013","226.3"
"Prepared meats 2/","Brazil","Million dollars","2012","198.3"
"Prepared meats 2/","Brazil","Million dollars","2011","147.1"
"Prepared meats 2/","Brazil","Million dollars","2010","85.4"
"Prepared meats 2/","Brazil","Million dollars","2009","255.3"
"Prepared meats 2/","Brazil","Million dollars","2008","303"
"Prepared meats 2/","Brazil","Million dollars","2007","335.6"
"Prepared meats 2/","Brazil","Million dollars","2006","295.8"
"Prepared meats 2/","Brazil","Million dollars","2005","203.9"
"Prepared meats 2/","Brazil","Million dollars","2004","194.8"
"Prepared meats 2/","Brazil","Million dollars","2003","150.69999999999999"
"Prepared meats 2/","Brazil","Million dollars","2002","129.69999999999999"
"Prepared meats 2/","Brazil","Million dollars","2001","94.2"
"Prepared meats 2/","Brazil","Million dollars","2000","93.7"
"Prepared meats 2/","Brazil","Million dollars","1999","125"
"Prepared meats 2/","Italy","Million dollars","2023","241.6"
"Prepared meats 2/","Italy","Million dollars","2022","238.4"
"Prepared meats 2/","Italy","Million dollars","2021","197"
"Prepared meats 2/","Italy","Million dollars","2020","138.80000000000001"
"Prepared meats 2/","Italy","Million dollars","2019","143.5"
"Prepared meats 2/","Italy","Million dollars","2018","138.1"
"Prepared meats 2/","Italy","Million dollars","2017","120.6"
"Prepared meats 2/","Italy","Million dollars","2016","113.9"
"Prepared meats 2/","Italy","Million dollars","2015","120"
"Prepared meats 2/","Italy","Million dollars","2014","114.4"
"Prepared meats 2/","Italy","Million dollars","2013","97.4"
"Prepared meats 2/","Italy","Million dollars","2012","86.8"
"Prepared meats 2/","Italy","Million dollars","2011","71.900000000000006"
"Prepared meats 2/","Italy","Million dollars","2010","62.3"
"Prepared meats 2/","Italy","Million dollars","2009","53.6"
"Prepared meats 2/","Italy","Million dollars","2008","58.5"
"Prepared meats 2/","Italy","Million dollars","2007","57.4"
"Prepared meats 2/","Italy","Million dollars","2006","45.2"
"Prepared meats 2/","Italy","Million dollars","2005","45.1"
"Prepared meats 2/","Italy","Million dollars","2004","40.9"
"Prepared meats 2/","Italy","Million dollars","2003","36.4"
"Prepared meats 2/","Italy","Million dollars","2002","22.4"
"Prepared meats 2/","Italy","Million dollars","2001","22.6"
"Prepared meats 2/","Italy","Million dollars","2000","20.100000000000001"
"Prepared meats 2/","Italy","Million dollars","1999","18.2"
"Prepared meats 2/","Mexico","Million dollars","2023","77.3"
"Prepared meats 2/","Mexico","Million dollars","2022","75.400000000000006"
"Prepared meats 2/","Mexico","Million dollars","2021","61.9"
"Prepared meats 2/","Mexico","Million dollars","2020","47.1"
"Prepared meats 2/","Mexico","Million dollars","2019","42.6"
"Prepared meats 2/","Mexico","Million dollars","2018","35.9"
"Prepared meats 2/","Mexico","Million dollars","2017","32.1"
"Prepared meats 2/","Mexico","Million dollars","2016","33"
"Prepared meats 2/","Mexico","Million dollars","2015","31.2"
"Prepared meats 2/","Mexico","Million dollars","2014","29.1"
"Prepared meats 2/","Mexico","Million dollars","2013","27.6"
"Prepared meats 2/","Mexico","Million dollars","2012","26.5"
"Prepared meats 2/","Mexico","Million dollars","2011","25.8"
"Prepared meats 2/","Mexico","Million dollars","2010","31.6"
"Prepared meats 2/","Mexico","Million dollars","2009","30.1"
"Prepared meats 2/","Mexico","Million dollars","2008","49.9"
"Prepared meats 2/","Mexico","Million dollars","2007","58.7"
"Prepared meats 2/","Mexico","Million dollars","2006","52.1"
"Prepared meats 2/","Mexico","Million dollars","2005","35.9"
"Prepared meats 2/","Mexico","Million dollars","2004","21.3"
"Prepared meats 2/","Mexico","Million dollars","2003","14.7"
"Prepared meats 2/","Mexico","Million dollars","2002","12.4"
"Prepared meats 2/","Mexico","Million dollars","2001","10.9"
"Prepared meats 2/","Mexico","Million dollars","2000","8.1"
"Prepared meats 2/","Mexico","Million dollars","1999","8.3000000000000007"
"Prepared meats 2/","Uruguay","Million dollars","2023","64.099999999999994"
"Prepared meats 2/","Uruguay","Million dollars","2022","67.900000000000006"
"Prepared meats 2/","Uruguay","Million dollars","2021","54.3"
"Prepared meats 2/","Uruguay","Million dollars","2020","45.5"
"Prepared meats 2/","Uruguay","Million dollars","2019","51.6"
"Prepared meats 2/","Uruguay","Million dollars","2018","45.6"
"Prepared meats 2/","Uruguay","Million dollars","2017","43.1"
"Prepared meats 2/","Uruguay","Million dollars","2016","42.4"
"Prepared meats 2/","Uruguay","Million dollars","2015","42"
"Prepared meats 2/","Uruguay","Million dollars","2014","32.299999999999997"
"Prepared meats 2/","Uruguay","Million dollars","2013","32.9"
"Prepared meats 2/","Uruguay","Million dollars","2012","34.9"
"Prepared meats 2/","Uruguay","Million dollars","2011","43.7"
"Prepared meats 2/","Uruguay","Million dollars","2010","17.399999999999999"
"Prepared meats 2/","Uruguay","Million dollars","2009","12.3"
"Prepared meats 2/","Uruguay","Million dollars","2008","9.9"
"Prepared meats 2/","Uruguay","Million dollars","2007","30.4"
"Prepared meats 2/","Uruguay","Million dollars","2006","23.3"
"Prepared meats 2/","Uruguay","Million dollars","2005","23.9"
"Prepared meats 2/","Uruguay","Million dollars","2004","13.3"
"Prepared meats 2/","Uruguay","Million dollars","2003","16.100000000000001"
"Prepared meats 2/","Uruguay","Million dollars","2002","9.1"
"Prepared meats 2/","Uruguay","Million dollars","2001","9.4"
"Prepared meats 2/","Uruguay","Million dollars","2000","5"
"Prepared meats 2/","Uruguay","Million dollars","1999","4.7"
"Prepared meats 2/","Poland","Million dollars","2023","55.4"
"Prepared meats 2/","Poland","Million dollars","2022","54.5"
"Prepared meats 2/","Poland","Million dollars","2021","48.7"
"Prepared meats 2/","Poland","Million dollars","2020","50.3"
"Prepared meats 2/","Poland","Million dollars","2019","47.6"
"Prepared meats 2/","Poland","Million dollars","2018","47.1"
"Prepared meats 2/","Poland","Million dollars","2017","52.8"
"Prepared meats 2/","Poland","Million dollars","2016","45.5"
"Prepared meats 2/","Poland","Million dollars","2015","41.4"
"Prepared meats 2/","Poland","Million dollars","2014","43.3"
"Prepared meats 2/","Poland","Million dollars","2013","41.2"
"Prepared meats 2/","Poland","Million dollars","2012","39.1"
"Prepared meats 2/","Poland","Million dollars","2011","35.5"
"Prepared meats 2/","Poland","Million dollars","2010","36.700000000000003"
"Prepared meats 2/","Poland","Million dollars","2009","36.299999999999997"
"Prepared meats 2/","Poland","Million dollars","2008","42.1"
"Prepared meats 2/","Poland","Million dollars","2007","40.5"
"Prepared meats 2/","Poland","Million dollars","2006","34.9"
"Prepared meats 2/","Poland","Million dollars","2005","37"
"Prepared meats 2/","Poland","Million dollars","2004","32.200000000000003"
"Prepared meats 2/","Poland","Million dollars","2003","27.9"
"Prepared meats 2/","Poland","Million dollars","2002","29.6"
"Prepared meats 2/","Poland","Million dollars","2001","30.5"
"Prepared meats 2/","Poland","Million dollars","2000","31.1"
"Prepared meats 2/","Poland","Million dollars","1999","28"
"Prepared meats 2/","Spain","Million dollars","2023","48.1"
"Prepared meats 2/","Spain","Million dollars","2022","51.3"
"Prepared meats 2/","Spain","Million dollars","2021","47.9"
"Prepared meats 2/","Spain","Million dollars","2020","34.299999999999997"
"Prepared meats 2/","Spain","Million dollars","2019","34"
"Prepared meats 2/","Spain","Million dollars","2018","34"
"Prepared meats 2/","Spain","Million dollars","2017","27.4"
"Prepared meats 2/","Spain","Million dollars","2016","24.4"
"Prepared meats 2/","Spain","Million dollars","2015","17.3"
"Prepared meats 2/","Spain","Million dollars","2014","19.399999999999999"
"Prepared meats 2/","Spain","Million dollars","2013","16.5"
"Prepared meats 2/","Spain","Million dollars","2012","14.4"
"Prepared meats 2/","Spain","Million dollars","2011","15"
"Prepared meats 2/","Spain","Million dollars","2010","9.6999999999999993"
"Prepared meats 2/","Spain","Million dollars","2009","11.2"
"Prepared meats 2/","Spain","Million dollars","2008","11.5"
"Prepared meats 2/","Spain","Million dollars","2007","9.6"
"Prepared meats 2/","Spain","Million dollars","2006","8.8000000000000007"
"Prepared meats 2/","Spain","Million dollars","2005","7.3"
"Prepared meats 2/","Spain","Million dollars","2004","7"
"Prepared meats 2/","Spain","Million dollars","2003","5.6"
"Prepared meats 2/","Spain","Million dollars","2002","4.5"
"Prepared meats 2/","Spain","Million dollars","2001","2.7"
"Prepared meats 2/","Spain","Million dollars","2000","2.7"
"Prepared meats 2/","Spain","Million dollars","1999","2.2000000000000002"
"Prepared meats 2/","New Zealand","Million dollars","2023","46.9"
"Prepared meats 2/","New Zealand","Million dollars","2022","72.099999999999994"
"Prepared meats 2/","New Zealand","Million dollars","2021","72.599999999999994"
"Prepared meats 2/","New Zealand","Million dollars","2020","64.400000000000006"
"Prepared meats 2/","New Zealand","Million dollars","2019","65.900000000000006"
"Prepared meats 2/","New Zealand","Million dollars","2018","60.3"
"Prepared meats 2/","New Zealand","Million dollars","2017","32.1"
"Prepared meats 2/","New Zealand","Million dollars","2016","21.4"
"Prepared meats 2/","New Zealand","Million dollars","2015","37.200000000000003"
"Prepared meats 2/","New Zealand","Million dollars","2014","38.4"
"Prepared meats 2/","New Zealand","Million dollars","2013","47.2"
"Prepared meats 2/","New Zealand","Million dollars","2012","49.2"
"Prepared meats 2/","New Zealand","Million dollars","2011","49.1"
"Prepared meats 2/","New Zealand","Million dollars","2010","37.799999999999997"
"Prepared meats 2/","New Zealand","Million dollars","2009","25.1"
"Prepared meats 2/","New Zealand","Million dollars","2008","16.7"
"Prepared meats 2/","New Zealand","Million dollars","2007","6.1"
"Prepared meats 2/","New Zealand","Million dollars","2006","5.3"
"Prepared meats 2/","New Zealand","Million dollars","2005","27.3"
"Prepared meats 2/","New Zealand","Million dollars","2004","20"
"Prepared meats 2/","New Zealand","Million dollars","2003","19.600000000000001"
"Prepared meats 2/","New Zealand","Million dollars","2002","7.1"
"Prepared meats 2/","New Zealand","Million dollars","2001","2.8"
"Prepared meats 2/","New Zealand","Million dollars","2000","3.4"
"Prepared meats 2/","New Zealand","Million dollars","1999","2.8"
"Prepared meats 2/","Rest of world","Million dollars","2023","131.19999999999999"
"Prepared meats 2/","Rest of world","Million dollars","2022","151.1"
"Prepared meats 2/","Rest of world","Million dollars","2021","183.8"
"Prepared meats 2/","Rest of world","Million dollars","2020","155.1"
"Prepared meats 2/","Rest of world","Million dollars","2019","122.6"
"Prepared meats 2/","Rest of world","Million dollars","2018","125.9"
"Prepared meats 2/","Rest of world","Million dollars","2017","116.7"
"Prepared meats 2/","Rest of world","Million dollars","2016","102.6"
"Prepared meats 2/","Rest of world","Million dollars","2015","105"
"Prepared meats 2/","Rest of world","Million dollars","2014","89.6"
"Prepared meats 2/","Rest of world","Million dollars","2013","84.5"
"Prepared meats 2/","Rest of world","Million dollars","2012","75.499999999999901"
"Prepared meats 2/","Rest of world","Million dollars","2011","145.69999999999999"
"Prepared meats 2/","Rest of world","Million dollars","2010","118.4"
"Prepared meats 2/","Rest of world","Million dollars","2009","100.7"
"Prepared meats 2/","Rest of world","Million dollars","2008","118.6"
"Prepared meats 2/","Rest of world","Million dollars","2007","121.1"
"Prepared meats 2/","Rest of world","Million dollars","2006","155.30000000000001"
"Prepared meats 2/","Rest of world","Million dollars","2005","174.2"
"Prepared meats 2/","Rest of world","Million dollars","2004","176.4"
"Prepared meats 2/","Rest of world","Million dollars","2003","153"
"Prepared meats 2/","Rest of world","Million dollars","2002","156.69999999999999"
"Prepared meats 2/","Rest of world","Million dollars","2001","165.8"
"Prepared meats 2/","Rest of world","Million dollars","2000","180.7"
"Prepared meats 2/","Rest of world","Million dollars","1999","184.9"
"Prepared meats 2/","World","Million dollars","2023","1896.3"
"Prepared meats 2/","World","Million dollars","2022","1978.2"
"Prepared meats 2/","World","Million dollars","2021","1815.6"
"Prepared meats 2/","World","Million dollars","2020","1392.4"
"Prepared meats 2/","World","Million dollars","2019","1324"
"Prepared meats 2/","World","Million dollars","2018","1204.7"
"Prepared meats 2/","World","Million dollars","2017","1060.9000000000001"
"Prepared meats 2/","World","Million dollars","2016","1042.5"
"Prepared meats 2/","World","Million dollars","2015","1045.5999999999999"
"Prepared meats 2/","World","Million dollars","2014","884.6"
"Prepared meats 2/","World","Million dollars","2013","850.8"
"Prepared meats 2/","World","Million dollars","2012","800.3"
"Prepared meats 2/","World","Million dollars","2011","814.9"
"Prepared meats 2/","World","Million dollars","2010","651.9"
"Prepared meats 2/","World","Million dollars","2009","763.8"
"Prepared meats 2/","World","Million dollars","2008","869.5"
"Prepared meats 2/","World","Million dollars","2007","927.6"
"Prepared meats 2/","World","Million dollars","2006","900.2"
"Prepared meats 2/","World","Million dollars","2005","832.9"
"Prepared meats 2/","World","Million dollars","2004","836.1"
"Prepared meats 2/","World","Million dollars","2003","737.2"
"Prepared meats 2/","World","Million dollars","2002","612.29999999999995"
"Prepared meats 2/","World","Million dollars","2001","568.20000000000005"
"Prepared meats 2/","World","Million dollars","2000","566.20000000000005"
"Prepared meats 2/","World","Million dollars","1999","547.1"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2023","246.9"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2022","254.9"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2021","238.6"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2020","205.7"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2019","191.7"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2018","175"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2017","162.80000000000001"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2016","166.4"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2015","159.19999999999999"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2014","123.5"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2013","124.1"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2012","116.4"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2011","122.2"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2010","121"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2009","154.30000000000001"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2008","175.2"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2007","209.4"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2006","210.8"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2005","203.9"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2004","213.9"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2003","214.2"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2002","195.1"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2001","175"
"Prepared meats 2/","World (quantity)","1,000 metric tons","2000","181.4"
"Prepared meats 2/","World (quantity)","1,000 metric tons","1999","179.7"
