"category","country","unit","year","value","sheet"
"Rice and products","World","Million dollars","2001",173.3,"Grains"
"Rice and products","World","Million dollars","2000",184.3,"Grains"
"Rice and products","World","Million dollars","1999",191.6,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2023",1337.3,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2022",1294.7,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2021",957,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2020",1187.3,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2019",962.9,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2018",894.9,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2017",766.3,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2016",752.5,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2015",743.4,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2014",741.1,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2013",659.3,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2012",625.6,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2011",602.6,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2010",542.8,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2009",663.7,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2008",632.9,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2007",682.7,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2006",635.6,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2005",421.4,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2004",475.1,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2003",460.7,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2002",422,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2001",416.1,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","2000",311.4,"Grains"
"Rice and products","World (quantity)","1,000 metric tons","1999",361.1,"Grains"
"Milled grain products ","Canada","Million dollars","2023",1069.2,"Grains"
"Milled grain products ","Canada","Million dollars","2022",1129.2,"Grains"
"Milled grain products ","Canada","Million dollars","2021",812.3,"Grains"
"Milled grain products ","Canada","Million dollars","2020",722.9,"Grains"
"Milled grain products ","Canada","Million dollars","2019",674.1,"Grains"
"Milled grain products ","Canada","Million dollars","2018",662.7,"Grains"
"Milled grain products ","Canada","Million dollars","2017",632.9,"Grains"
"Milled grain products ","Canada","Million dollars","2016",634.1,"Grains"
"Milled grain products ","Canada","Million dollars","2015",651.2,"Grains"
"Milled grain products ","Canada","Million dollars","2014",659,"Grains"
"Milled grain products ","Canada","Million dollars","2013",593.1,"Grains"
"Milled grain products ","Canada","Million dollars","2012",563.9,"Grains"
"Milled grain products ","Canada","Million dollars","2011",530.6,"Grains"
"Milled grain products ","Canada","Million dollars","2010",461,"Grains"
"Milled grain products ","Canada","Million dollars","2009",496.6,"Grains"
"Milled grain products ","Canada","Million dollars","2008",572.3,"Grains"
"Milled grain products ","Canada","Million dollars","2007",368.6,"Grains"
"Milled grain products ","Canada","Million dollars","2006",290,"Grains"
"Milled grain products ","Canada","Million dollars","2005",246,"Grains"
"Milled grain products ","Canada","Million dollars","2004",248.9,"Grains"
"Milled grain products ","Canada","Million dollars","2003",236.1,"Grains"
"Milled grain products ","Canada","Million dollars","2002",218.9,"Grains"
"Milled grain products ","Canada","Million dollars","2001",173.6,"Grains"
"Milled grain products ","Canada","Million dollars","2000",152.8,"Grains"
"Milled grain products ","Canada","Million dollars","1999",128.6,"Grains"
"Milled grain products ","Australia","Million dollars","2023",301.5,"Grains"
"Milled grain products ","Australia","Million dollars","2022",225.1,"Grains"
"Milled grain products ","Australia","Million dollars","2021",139.7,"Grains"
"Milled grain products ","Australia","Million dollars","2020",133.8,"Grains"
"Milled grain products ","Australia","Million dollars","2019",169.2,"Grains"
"Milled grain products ","Australia","Million dollars","2018",173.4,"Grains"
"Milled grain products ","Australia","Million dollars","2017",151.3,"Grains"
"Milled grain products ","Australia","Million dollars","2016",166.5,"Grains"
"Milled grain products ","Australia","Million dollars","2015",153.3,"Grains"
"Milled grain products ","Australia","Million dollars","2014",167.8,"Grains"
"Milled grain products ","Australia","Million dollars","2013",176.1,"Grains"
"Milled grain products ","Australia","Million dollars","2012",123.6,"Grains"
"Milled grain products ","Australia","Million dollars","2011",131.3,"Grains"
"Milled grain products ","Australia","Million dollars","2010",143.8,"Grains"
"Milled grain products ","Australia","Million dollars","2009",105.3,"Grains"
"Milled grain products ","Australia","Million dollars","2008",92.3,"Grains"
"Milled grain products ","Australia","Million dollars","2007",49.8,"Grains"
"Milled grain products ","Australia","Million dollars","2006",26.7,"Grains"
"Milled grain products ","Australia","Million dollars","2005",27.8,"Grains"
"Milled grain products ","Australia","Million dollars","2004",27.3,"Grains"
"Milled grain products ","Australia","Million dollars","2003",29.8,"Grains"
"Milled grain products ","Australia","Million dollars","2002",27.9,"Grains"
"Milled grain products ","Australia","Million dollars","2001",24.5,"Grains"
"Milled grain products ","Australia","Million dollars","2000",37.5,"Grains"
"Milled grain products ","Australia","Million dollars","1999",35.7,"Grains"
"Milled grain products ","Mexico","Million dollars","2023",235.6,"Grains"
"Milled grain products ","Mexico","Million dollars","2022",195.6,"Grains"
"Milled grain products ","Mexico","Million dollars","2021",157.9,"Grains"
"Milled grain products ","Mexico","Million dollars","2020",151.7,"Grains"
"Milled grain products ","Mexico","Million dollars","2019",118.6,"Grains"
"Milled grain products ","Mexico","Million dollars","2018",101,"Grains"
"Milled grain products ","Mexico","Million dollars","2017",90.7,"Grains"
"Milled grain products ","Mexico","Million dollars","2016",82.5,"Grains"
"Milled grain products ","Mexico","Million dollars","2015",63.8,"Grains"
"Milled grain products ","Mexico","Million dollars","2014",56.4,"Grains"
"Milled grain products ","Mexico","Million dollars","2013",54.1,"Grains"
"Milled grain products ","Mexico","Million dollars","2012",46.5,"Grains"
"Milled grain products ","Mexico","Million dollars","2011",41.8,"Grains"
"Milled grain products ","Mexico","Million dollars","2010",39.8,"Grains"
"Milled grain products ","Mexico","Million dollars","2009",42.2,"Grains"
"Milled grain products ","Mexico","Million dollars","2008",45.5,"Grains"
"Milled grain products ","Mexico","Million dollars","2007",31.8,"Grains"
"Milled grain products ","Mexico","Million dollars","2006",23.2,"Grains"
"Milled grain products ","Mexico","Million dollars","2005",24.8,"Grains"
"Milled grain products ","Mexico","Million dollars","2004",28,"Grains"
"Milled grain products ","Mexico","Million dollars","2003",11.5,"Grains"
"Milled grain products ","Mexico","Million dollars","2002",8.6,"Grains"
"Milled grain products ","Mexico","Million dollars","2001",8.7,"Grains"
"Milled grain products ","Mexico","Million dollars","2000",4.9,"Grains"
"Milled grain products ","Mexico","Million dollars","1999",4.3,"Grains"
"Milled grain products ","Germany","Million dollars","2023",109.8,"Grains"
"Milled grain products ","Germany","Million dollars","2022",122,"Grains"
"Milled grain products ","Germany","Million dollars","2021",124.4,"Grains"
"Milled grain products ","Germany","Million dollars","2020",105.4,"Grains"
"Milled grain products ","Germany","Million dollars","2019",136,"Grains"
"Milled grain products ","Germany","Million dollars","2018",140.3,"Grains"
"Milled grain products ","Germany","Million dollars","2017",132.1,"Grains"
"Milled grain products ","Germany","Million dollars","2016",114.9,"Grains"
"Milled grain products ","Germany","Million dollars","2015",118.8,"Grains"
"Milled grain products ","Germany","Million dollars","2014",100.5,"Grains"
"Milled grain products ","Germany","Million dollars","2013",78.2,"Grains"
"Milled grain products ","Germany","Million dollars","2012",76.9,"Grains"
"Milled grain products ","Germany","Million dollars","2011",68,"Grains"
"Milled grain products ","Germany","Million dollars","2010",56.9,"Grains"
"Milled grain products ","Germany","Million dollars","2009",51.7,"Grains"
"Milled grain products ","Germany","Million dollars","2008",55.2,"Grains"
"Milled grain products ","Germany","Million dollars","2007",40.7,"Grains"
"Milled grain products ","Germany","Million dollars","2006",27.2,"Grains"
"Milled grain products ","Germany","Million dollars","2005",22.1,"Grains"
"Milled grain products ","Germany","Million dollars","2004",27.3,"Grains"
"Milled grain products ","Germany","Million dollars","2003",17.4,"Grains"
"Milled grain products ","Germany","Million dollars","2002",16.4,"Grains"
"Milled grain products ","Germany","Million dollars","2001",14.8,"Grains"
"Milled grain products ","Germany","Million dollars","2000",13.1,"Grains"
"Milled grain products ","Germany","Million dollars","1999",12.2,"Grains"
"Milled grain products ","Turkey","Million dollars","2023",95.5,"Grains"
"Milled grain products ","Turkey","Million dollars","2022",88.9,"Grains"
"Milled grain products ","Turkey","Million dollars","2021",50.3,"Grains"
"Milled grain products ","Turkey","Million dollars","2020",50.1,"Grains"
"Milled grain products ","Turkey","Million dollars","2019",95.5,"Grains"
"Milled grain products ","Turkey","Million dollars","2018",85.1,"Grains"
"Milled grain products ","Turkey","Million dollars","2017",3.2,"Grains"
"Milled grain products ","Turkey","Million dollars","2016",11.7,"Grains"
"Milled grain products ","Turkey","Million dollars","2015",15.8,"Grains"
"Milled grain products ","Turkey","Million dollars","2014",6.8,"Grains"
"Milled grain products ","Turkey","Million dollars","2013",0.4,"Grains"
"Milled grain products ","Turkey","Million dollars","2012",0.4,"Grains"
"Milled grain products ","Turkey","Million dollars","2011",0.2,"Grains"
"Milled grain products ","Turkey","Million dollars","2010",0.3,"Grains"
"Milled grain products ","Turkey","Million dollars","2009",0.3,"Grains"
"Milled grain products ","Turkey","Million dollars","2008",4.4,"Grains"
"Milled grain products ","Turkey","Million dollars","2007",0.5,"Grains"
"Milled grain products ","Turkey","Million dollars","2006",0.1,"Grains"
"Milled grain products ","Turkey","Million dollars","2005",0.1,"Grains"
"Milled grain products ","Turkey","Million dollars","2004",0.1,"Grains"
"Milled grain products ","Turkey","Million dollars","2003",0.1,"Grains"
"Milled grain products ","Turkey","Million dollars","2002",0.1,"Grains"
"Milled grain products ","Turkey","Million dollars","2001",0.1,"Grains"
"Milled grain products ","Turkey","Million dollars","2000",0,"Grains"
"Milled grain products ","Turkey","Million dollars","1999",0,"Grains"
"Milled grain products ","Thailand","Million dollars","2023",61.3,"Grains"
"Milled grain products ","Thailand","Million dollars","2022",101.3,"Grains"
"Milled grain products ","Thailand","Million dollars","2021",78,"Grains"
"Milled grain products ","Thailand","Million dollars","2020",80.2,"Grains"
"Milled grain products ","Thailand","Million dollars","2019",89.2,"Grains"
"Milled grain products ","Thailand","Million dollars","2018",80,"Grains"
"Milled grain products ","Thailand","Million dollars","2017",60.5,"Grains"
"Milled grain products ","Thailand","Million dollars","2016",56.9,"Grains"
"Milled grain products ","Thailand","Million dollars","2015",58.2,"Grains"
"Milled grain products ","Thailand","Million dollars","2014",48.4,"Grains"
"Milled grain products ","Thailand","Million dollars","2013",48.1,"Grains"
"Milled grain products ","Thailand","Million dollars","2012",42.2,"Grains"
"Milled grain products ","Thailand","Million dollars","2011",36.5,"Grains"
"Milled grain products ","Thailand","Million dollars","2010",30.1,"Grains"
"Milled grain products ","Thailand","Million dollars","2009",17.1,"Grains"
"Milled grain products ","Thailand","Million dollars","2008",21,"Grains"
"Milled grain products ","Thailand","Million dollars","2007",14.6,"Grains"
"Milled grain products ","Thailand","Million dollars","2006",11.2,"Grains"
"Milled grain products ","Thailand","Million dollars","2005",10.9,"Grains"
"Milled grain products ","Thailand","Million dollars","2004",8,"Grains"
"Milled grain products ","Thailand","Million dollars","2003",7.4,"Grains"
"Milled grain products ","Thailand","Million dollars","2002",7.6,"Grains"
"Milled grain products ","Thailand","Million dollars","2001",6.9,"Grains"
"Milled grain products ","Thailand","Million dollars","2000",8.3,"Grains"
"Milled grain products ","Thailand","Million dollars","1999",10.4,"Grains"
"Milled grain products ","Netherlands","Million dollars","2023",54.9,"Grains"
"Milled grain products ","Netherlands","Million dollars","2022",57.7,"Grains"
"Milled grain products ","Netherlands","Million dollars","2021",50.1,"Grains"
"Milled grain products ","Netherlands","Million dollars","2020",43.6,"Grains"
"Milled grain products ","Netherlands","Million dollars","2019",43.1,"Grains"
"Milled grain products ","Netherlands","Million dollars","2018",51,"Grains"
"Milled grain products ","Netherlands","Million dollars","2017",36.9,"Grains"
"Milled grain products ","Netherlands","Million dollars","2016",30.8,"Grains"
"Milled grain products ","Netherlands","Million dollars","2015",34.7,"Grains"
"Milled grain products ","Netherlands","Million dollars","2014",38.6,"Grains"
"Milled grain products ","Netherlands","Million dollars","2013",30.7,"Grains"
"Milled grain products ","Netherlands","Million dollars","2012",32.6,"Grains"
"Milled grain products ","Netherlands","Million dollars","2011",52.5,"Grains"
"Milled grain products ","Netherlands","Million dollars","2010",36,"Grains"
"Milled grain products ","Netherlands","Million dollars","2009",29,"Grains"
"Milled grain products ","Netherlands","Million dollars","2008",25,"Grains"
"Milled grain products ","Netherlands","Million dollars","2007",41.6,"Grains"
"Milled grain products ","Netherlands","Million dollars","2006",41.6,"Grains"
"Milled grain products ","Netherlands","Million dollars","2005",41.8,"Grains"
"Milled grain products ","Netherlands","Million dollars","2004",41.2,"Grains"
"Milled grain products ","Netherlands","Million dollars","2003",25.2,"Grains"
"Milled grain products ","Netherlands","Million dollars","2002",22.6,"Grains"
"Milled grain products ","Netherlands","Million dollars","2001",17.6,"Grains"
"Milled grain products ","Netherlands","Million dollars","2000",11.4,"Grains"
"Milled grain products ","Netherlands","Million dollars","1999",12.5,"Grains"
"Milled grain products ","Rest of world","Million dollars","2023",443.2,"Grains"
"Milled grain products ","Rest of world","Million dollars","2022",488.6,"Grains"
"Milled grain products ","Rest of world","Million dollars","2021",409,"Grains"
"Milled grain products ","Rest of world","Million dollars","2020",342,"Grains"
"Milled grain products ","Rest of world","Million dollars","2019",337.2,"Grains"
"Milled grain products ","Rest of world","Million dollars","2018",323.4,"Grains"
"Milled grain products ","Rest of world","Million dollars","2017",312.3,"Grains"
"Milled grain products ","Rest of world","Million dollars","2016",280.6,"Grains"
"Milled grain products ","Rest of world","Million dollars","2015",278.8,"Grains"
"Milled grain products ","Rest of world","Million dollars","2014",271.9,"Grains"
"Milled grain products ","Rest of world","Million dollars","2013",259.9,"Grains"
"Milled grain products ","Rest of world","Million dollars","2012",232.7,"Grains"
"Milled grain products ","Rest of world","Million dollars","2011",223.4,"Grains"
"Milled grain products ","Rest of world","Million dollars","2010",220.9,"Grains"
"Milled grain products ","Rest of world","Million dollars","2009",220.5,"Grains"
"Milled grain products ","Rest of world","Million dollars","2008",262.4,"Grains"
"Milled grain products ","Rest of world","Million dollars","2007",175.1,"Grains"
"Milled grain products ","Rest of world","Million dollars","2006",126.4,"Grains"
"Milled grain products ","Rest of world","Million dollars","2005",110.5,"Grains"
"Milled grain products ","Rest of world","Million dollars","2004",124,"Grains"
"Milled grain products ","Rest of world","Million dollars","2003",84.5,"Grains"
"Milled grain products ","Rest of world","Million dollars","2002",54.6,"Grains"
"Milled grain products ","Rest of world","Million dollars","2001",45.5,"Grains"
"Milled grain products ","Rest of world","Million dollars","2000",49.4,"Grains"
"Milled grain products ","Rest of world","Million dollars","1999",42.4,"Grains"
"Milled grain products ","World","Million dollars","2023",2371,"Grains"
"Milled grain products ","World","Million dollars","2022",2408.4,"Grains"
"Milled grain products ","World","Million dollars","2021",1821.7,"Grains"
"Milled grain products ","World","Million dollars","2020",1629.7,"Grains"
"Milled grain products ","World","Million dollars","2019",1662.9,"Grains"
"Milled grain products ","World","Million dollars","2018",1616.9,"Grains"
"Milled grain products ","World","Million dollars","2017",1419.9,"Grains"
"Milled grain products ","World","Million dollars","2016",1378,"Grains"
"Milled grain products ","World","Million dollars","2015",1374.6,"Grains"
"Milled grain products ","World","Million dollars","2014",1349.4,"Grains"
"Milled grain products ","World","Million dollars","2013",1240.6,"Grains"
"Milled grain products ","World","Million dollars","2012",1118.8,"Grains"
"Milled grain products ","World","Million dollars","2011",1084.3,"Grains"
"Milled grain products ","World","Million dollars","2010",988.8,"Grains"
"Milled grain products ","World","Million dollars","2009",962.7,"Grains"
"Milled grain products ","World","Million dollars","2008",1078.1,"Grains"
"Milled grain products ","World","Million dollars","2007",722.7,"Grains"
"Milled grain products ","World","Million dollars","2006",546.4,"Grains"
"Milled grain products ","World","Million dollars","2005",484,"Grains"
"Milled grain products ","World","Million dollars","2004",504.8,"Grains"
"Milled grain products ","World","Million dollars","2003",412,"Grains"
"Milled grain products ","World","Million dollars","2002",356.7,"Grains"
"Milled grain products ","World","Million dollars","2001",291.7,"Grains"
"Milled grain products ","World","Million dollars","2000",277.4,"Grains"
"Milled grain products ","World","Million dollars","1999",246.1,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2023",2496.5,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2022",2644.8,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2021",2526,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2020",2373.4,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2019",2407.2,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2018",2339.3,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2017",2014.7,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2016",1900.8,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2015",1852.8,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2014",1713.3,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2013",1542.9,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2012",1475.6,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2011",1422.1,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2010",1402.3,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2009",1312.9,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2008",1433,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2007",1325.8,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2006",1198.8,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2005",1121.7,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2004",1134.8,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2003",1041.4,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2002",955.8,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2001",766,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","2000",696,"Grains"
"Milled grain products ","World (quantity)","1,000 metric tons","1999",591.5,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2023",6307.4,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2022",5721.6,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2021",4668.9,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2020",3965,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2019",3876.4,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2018",3560.8,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2017",3141.5,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2016",3008.7,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2015",2799.1,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2014",2652.3,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2013",2531.7,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2012",2402.3,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2011",2327.7,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2010",2163.3,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2009",1941.8,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2008",1983.9,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2007",1899.2,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2006",1748.5,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2005",1607.8,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2004",1460.5,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2003",1328.8,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2002",1137.7,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2001",951.9,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","2000",879.6,"Grains"
"Cereal and bakery foods ","Canada","Million dollars","1999",799.5,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2023",2790.6,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2022",2499.3,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2021",1952.5,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2020",1618.1,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2019",1445,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2018",1375.5,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2017",1307.3,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2016",1223.5,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2015",1003.8,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2014",881.2,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2013",910.8,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2012",892.5,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2011",854,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2010",707.3,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2009",605.4,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2008",540.9,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2007",452,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2006",363.1,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2005",298.8,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2004",262.3,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2003",239.6,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2002",206,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2001",181,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","2000",160,"Grains"
"Cereal and bakery foods ","Mexico","Million dollars","1999",150.6,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2023",1067.1,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2022",1061.2,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2021",812.9,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2020",763.1,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2019",610,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2018",543.5,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2017",475.4,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2016",450.6,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2015",452.3,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2014",430.2,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2013",375.5,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2012",372.5,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2011",337.3,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2010",301.9,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2009",299.8,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2008",320.5,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2007",310.4,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2006",272.4,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2005",261.1,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2004",227.2,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2003",212.1,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2002",193.3,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2001",179.3,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","2000",168.7,"Grains"
"Cereal and bakery foods ","Italy","Million dollars","1999",174.4,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2023",426.4,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2022",348,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2021",301.3,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2020",275.2,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2019",211.2,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2018",183.2,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2017",158.7,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2016",152.3,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2015",133.6,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2014",128.2,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2013",114.1,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2012",98,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2011",91.1,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2010",81.3,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2009",65.9,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2008",67.3,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2007",58.7,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2006",54.2,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2005",66.5,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2004",63.8,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2003",53.2,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2002",50.1,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2001",43.5,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","2000",37.4,"Grains"
"Cereal and bakery foods ","South Korea","Million dollars","1999",34.4,"Grains"
"Cereal and bakery foods ","France","Million dollars","2023",344.5,"Grains"
"Cereal and bakery foods ","France","Million dollars","2022",345.8,"Grains"
"Cereal and bakery foods ","France","Million dollars","2021",298.2,"Grains"
"Cereal and bakery foods ","France","Million dollars","2020",230.1,"Grains"
"Cereal and bakery foods ","France","Million dollars","2019",252.8,"Grains"
"Cereal and bakery foods ","France","Million dollars","2018",241.2,"Grains"
"Cereal and bakery foods ","France","Million dollars","2017",198.1,"Grains"
"Cereal and bakery foods ","France","Million dollars","2016",154.8,"Grains"
"Cereal and bakery foods ","France","Million dollars","2015",122.7,"Grains"
"Cereal and bakery foods ","France","Million dollars","2014",105.3,"Grains"
"Cereal and bakery foods ","France","Million dollars","2013",90,"Grains"
"Cereal and bakery foods ","France","Million dollars","2012",76.3,"Grains"
"Cereal and bakery foods ","France","Million dollars","2011",67,"Grains"
"Cereal and bakery foods ","France","Million dollars","2010",57.7,"Grains"
"Cereal and bakery foods ","France","Million dollars","2009",48.1,"Grains"
"Cereal and bakery foods ","France","Million dollars","2008",51.9,"Grains"
"Cereal and bakery foods ","France","Million dollars","2007",52.9,"Grains"
"Cereal and bakery foods ","France","Million dollars","2006",53.9,"Grains"
"Cereal and bakery foods ","France","Million dollars","2005",54.6,"Grains"
"Cereal and bakery foods ","France","Million dollars","2004",55.9,"Grains"
"Cereal and bakery foods ","France","Million dollars","2003",52.5,"Grains"
"Cereal and bakery foods ","France","Million dollars","2002",52.1,"Grains"
"Cereal and bakery foods ","France","Million dollars","2001",43.9,"Grains"
"Cereal and bakery foods ","France","Million dollars","2000",42.1,"Grains"
"Cereal and bakery foods ","France","Million dollars","1999",48.4,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2023",243.2,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2022",266.9,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2021",218.3,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2020",206.5,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2019",179.8,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2018",163.1,"Grains"
