"category","country","unit","year","value"
"Bananas and plantains","Rest of world","Million dollars","2000","21.7"
"Bananas and plantains","Rest of world","Million dollars","1999","66.7"
"Bananas and plantains","World","Million dollars","2023","2724.2"
"Bananas and plantains","World","Million dollars","2022","2503.5"
"Bananas and plantains","World","Million dollars","2021","2422.6"
"Bananas and plantains","World","Million dollars","2020","2426.1"
"Bananas and plantains","World","Million dollars","2019","2403"
"Bananas and plantains","World","Million dollars","2018","2435.8000000000002"
"Bananas and plantains","World","Million dollars","2017","2306.3000000000002"
"Bananas and plantains","World","Million dollars","2016","2257.1"
"Bananas and plantains","World","Million dollars","2015","2233.1"
"Bananas and plantains","World","Million dollars","2014","2193.9"
"Bananas and plantains","World","Million dollars","2013","2161.1"
"Bananas and plantains","World","Million dollars","2012","2084.4"
"Bananas and plantains","World","Million dollars","2011","1984.9"
"Bananas and plantains","World","Million dollars","2010","1789"
"Bananas and plantains","World","Million dollars","2009","1576.9"
"Bananas and plantains","World","Million dollars","2008","1373.2"
"Bananas and plantains","World","Million dollars","2007","1224.5999999999999"
"Bananas and plantains","World","Million dollars","2006","1200.5999999999999"
"Bananas and plantains","World","Million dollars","2005","1133.9000000000001"
"Bananas and plantains","World","Million dollars","2004","1102.3"
"Bananas and plantains","World","Million dollars","2003","1117.4000000000001"
"Bananas and plantains","World","Million dollars","2002","1143.9000000000001"
"Bananas and plantains","World","Million dollars","2001","1148.7"
"Bananas and plantains","World","Million dollars","2000","1102.9000000000001"
"Bananas and plantains","World","Million dollars","1999","1174.9000000000001"
"Bananas and plantains","World (quantity)","1,000 metric tons","2023","5088.2"
"Bananas and plantains","World (quantity)","1,000 metric tons","2022","4995.2"
"Bananas and plantains","World (quantity)","1,000 metric tons","2021","5036.3"
"Bananas and plantains","World (quantity)","1,000 metric tons","2020","5077"
"Bananas and plantains","World (quantity)","1,000 metric tons","2019","5053.8999999999996"
"Bananas and plantains","World (quantity)","1,000 metric tons","2018","5167.6000000000004"
"Bananas and plantains","World (quantity)","1,000 metric tons","2017","5196.1000000000004"
"Bananas and plantains","World (quantity)","1,000 metric tons","2016","4951.6000000000004"
"Bananas and plantains","World (quantity)","1,000 metric tons","2015","4959.8"
"Bananas and plantains","World (quantity)","1,000 metric tons","2014","4897.7"
"Bananas and plantains","World (quantity)","1,000 metric tons","2013","4868.1000000000004"
"Bananas and plantains","World (quantity)","1,000 metric tons","2012","4644.6000000000004"
"Bananas and plantains","World (quantity)","1,000 metric tons","2011","4397.6000000000004"
"Bananas and plantains","World (quantity)","1,000 metric tons","2010","4361.3999999999996"
"Bananas and plantains","World (quantity)","1,000 metric tons","2009","3872.3"
"Bananas and plantains","World (quantity)","1,000 metric tons","2008","4252.5"
"Bananas and plantains","World (quantity)","1,000 metric tons","2007","4261.2"
"Bananas and plantains","World (quantity)","1,000 metric tons","2006","4087.7"
"Bananas and plantains","World (quantity)","1,000 metric tons","2005","4089.2"
"Bananas and plantains","World (quantity)","1,000 metric tons","2004","4144.2"
"Bananas and plantains","World (quantity)","1,000 metric tons","2003","4134.3999999999996"
"Bananas and plantains","World (quantity)","1,000 metric tons","2002","4144.6000000000004"
"Bananas and plantains","World (quantity)","1,000 metric tons","2001","4059.9"
"Bananas and plantains","World (quantity)","1,000 metric tons","2000","4246.3"
"Bananas and plantains","World (quantity)","1,000 metric tons","1999","4508.6000000000004"
"Frozen fruit","Mexico","Million dollars","2023","328.3"
"Frozen fruit","Mexico","Million dollars","2022","405.7"
"Frozen fruit","Mexico","Million dollars","2021","357.7"
"Frozen fruit","Mexico","Million dollars","2020","286.3"
"Frozen fruit","Mexico","Million dollars","2019","223.6"
"Frozen fruit","Mexico","Million dollars","2018","203"
"Frozen fruit","Mexico","Million dollars","2017","197.7"
"Frozen fruit","Mexico","Million dollars","2016","239.6"
"Frozen fruit","Mexico","Million dollars","2015","279.8"
"Frozen fruit","Mexico","Million dollars","2014","197.2"
"Frozen fruit","Mexico","Million dollars","2013","177.9"
"Frozen fruit","Mexico","Million dollars","2012","173.3"
"Frozen fruit","Mexico","Million dollars","2011","141.30000000000001"
"Frozen fruit","Mexico","Million dollars","2010","111.7"
"Frozen fruit","Mexico","Million dollars","2009","83.7"
"Frozen fruit","Mexico","Million dollars","2008","98.4"
"Frozen fruit","Mexico","Million dollars","2007","93.4"
"Frozen fruit","Mexico","Million dollars","2006","67.5"
"Frozen fruit","Mexico","Million dollars","2005","55.7"
"Frozen fruit","Mexico","Million dollars","2004","52.1"
"Frozen fruit","Mexico","Million dollars","2003","56.5"
"Frozen fruit","Mexico","Million dollars","2002","40.1"
"Frozen fruit","Mexico","Million dollars","2001","29.4"
"Frozen fruit","Mexico","Million dollars","2000","35.299999999999997"
"Frozen fruit","Mexico","Million dollars","1999","46.1"
"Frozen fruit","Canada","Million dollars","2023","297.60000000000002"
"Frozen fruit","Canada","Million dollars","2022","298.60000000000002"
"Frozen fruit","Canada","Million dollars","2021","237"
"Frozen fruit","Canada","Million dollars","2020","228.5"
"Frozen fruit","Canada","Million dollars","2019","195.9"
"Frozen fruit","Canada","Million dollars","2018","154.5"
"Frozen fruit","Canada","Million dollars","2017","125"
"Frozen fruit","Canada","Million dollars","2016","149.9"
"Frozen fruit","Canada","Million dollars","2015","181.6"
"Frozen fruit","Canada","Million dollars","2014","159.9"
"Frozen fruit","Canada","Million dollars","2013","163.4"
"Frozen fruit","Canada","Million dollars","2012","163.6"
"Frozen fruit","Canada","Million dollars","2011","134.19999999999999"
"Frozen fruit","Canada","Million dollars","2010","109.5"
"Frozen fruit","Canada","Million dollars","2009","106.2"
"Frozen fruit","Canada","Million dollars","2008","160.30000000000001"
"Frozen fruit","Canada","Million dollars","2007","169.4"
"Frozen fruit","Canada","Million dollars","2006","137.1"
"Frozen fruit","Canada","Million dollars","2005","108.9"
"Frozen fruit","Canada","Million dollars","2004","80"
"Frozen fruit","Canada","Million dollars","2003","69.900000000000006"
"Frozen fruit","Canada","Million dollars","2002","48.9"
"Frozen fruit","Canada","Million dollars","2001","47"
"Frozen fruit","Canada","Million dollars","2000","42.4"
"Frozen fruit","Canada","Million dollars","1999","35.799999999999997"
"Frozen fruit","Chile","Million dollars","2023","203.7"
"Frozen fruit","Chile","Million dollars","2022","280.8"
"Frozen fruit","Chile","Million dollars","2021","272.7"
"Frozen fruit","Chile","Million dollars","2020","196.6"
"Frozen fruit","Chile","Million dollars","2019","163"
"Frozen fruit","Chile","Million dollars","2018","147.1"
"Frozen fruit","Chile","Million dollars","2017","126.5"
"Frozen fruit","Chile","Million dollars","2016","175.9"
"Frozen fruit","Chile","Million dollars","2015","172"
"Frozen fruit","Chile","Million dollars","2014","160.9"
"Frozen fruit","Chile","Million dollars","2013","134.19999999999999"
"Frozen fruit","Chile","Million dollars","2012","116.5"
"Frozen fruit","Chile","Million dollars","2011","135"
"Frozen fruit","Chile","Million dollars","2010","83.8"
"Frozen fruit","Chile","Million dollars","2009","82.9"
"Frozen fruit","Chile","Million dollars","2008","85.4"
"Frozen fruit","Chile","Million dollars","2007","62.1"
"Frozen fruit","Chile","Million dollars","2006","57.3"
"Frozen fruit","Chile","Million dollars","2005","42.6"
"Frozen fruit","Chile","Million dollars","2004","34.4"
"Frozen fruit","Chile","Million dollars","2003","25.3"
"Frozen fruit","Chile","Million dollars","2002","12.4"
"Frozen fruit","Chile","Million dollars","2001","8.9"
"Frozen fruit","Chile","Million dollars","2000","11.7"
"Frozen fruit","Chile","Million dollars","1999","10.3"
"Frozen fruit","Peru","Million dollars","2023","96.7"
"Frozen fruit","Peru","Million dollars","2022","132.80000000000001"
"Frozen fruit","Peru","Million dollars","2021","101.8"
"Frozen fruit","Peru","Million dollars","2020","87.3"
"Frozen fruit","Peru","Million dollars","2019","60"
"Frozen fruit","Peru","Million dollars","2018","47.1"
"Frozen fruit","Peru","Million dollars","2017","33.299999999999997"
"Frozen fruit","Peru","Million dollars","2016","43.7"
"Frozen fruit","Peru","Million dollars","2015","45.9"
"Frozen fruit","Peru","Million dollars","2014","39.9"
"Frozen fruit","Peru","Million dollars","2013","32.299999999999997"
"Frozen fruit","Peru","Million dollars","2012","18.7"
"Frozen fruit","Peru","Million dollars","2011","19.3"
"Frozen fruit","Peru","Million dollars","2010","15.4"
"Frozen fruit","Peru","Million dollars","2009","7.4"
"Frozen fruit","Peru","Million dollars","2008","13.8"
"Frozen fruit","Peru","Million dollars","2007","5.4"
"Frozen fruit","Peru","Million dollars","2006","8.8000000000000007"
"Frozen fruit","Peru","Million dollars","2005","5"
"Frozen fruit","Peru","Million dollars","2004","3.1"
"Frozen fruit","Peru","Million dollars","2003","1.3"
"Frozen fruit","Peru","Million dollars","2002","0.1"
"Frozen fruit","Peru","Million dollars","2001","0.1"
"Frozen fruit","Peru","Million dollars","2000","0.3"
"Frozen fruit","Peru","Million dollars","1999","0.1"
"Frozen fruit","Guatemala","Million dollars","2023","70"
"Frozen fruit","Guatemala","Million dollars","2022","64"
"Frozen fruit","Guatemala","Million dollars","2021","48.4"
"Frozen fruit","Guatemala","Million dollars","2020","26.1"
"Frozen fruit","Guatemala","Million dollars","2019","18.600000000000001"
"Frozen fruit","Guatemala","Million dollars","2018","22.6"
"Frozen fruit","Guatemala","Million dollars","2017","21.1"
"Frozen fruit","Guatemala","Million dollars","2016","18.3"
"Frozen fruit","Guatemala","Million dollars","2015","23.5"
"Frozen fruit","Guatemala","Million dollars","2014","20.9"
"Frozen fruit","Guatemala","Million dollars","2013","18.8"
"Frozen fruit","Guatemala","Million dollars","2012","7.3"
"Frozen fruit","Guatemala","Million dollars","2011","2.5"
"Frozen fruit","Guatemala","Million dollars","2010","3.4"
"Frozen fruit","Guatemala","Million dollars","2009","3.4"
"Frozen fruit","Guatemala","Million dollars","2008","4.9000000000000004"
"Frozen fruit","Guatemala","Million dollars","2007","4.2"
"Frozen fruit","Guatemala","Million dollars","2006","4.5"
"Frozen fruit","Guatemala","Million dollars","2005","3.4"
"Frozen fruit","Guatemala","Million dollars","2004","3.1"
"Frozen fruit","Guatemala","Million dollars","2003","3"
"Frozen fruit","Guatemala","Million dollars","2002","2.7"
"Frozen fruit","Guatemala","Million dollars","2001","2.2999999999999998"
"Frozen fruit","Guatemala","Million dollars","2000","2.4"
"Frozen fruit","Guatemala","Million dollars","1999","1.5"
"Frozen fruit","Costa Rica","Million dollars","2023","51.5"
"Frozen fruit","Costa Rica","Million dollars","2022","67.8"
"Frozen fruit","Costa Rica","Million dollars","2021","71.2"
"Frozen fruit","Costa Rica","Million dollars","2020","49.9"
"Frozen fruit","Costa Rica","Million dollars","2019","40.4"
"Frozen fruit","Costa Rica","Million dollars","2018","38.200000000000003"
"Frozen fruit","Costa Rica","Million dollars","2017","35"
"Frozen fruit","Costa Rica","Million dollars","2016","36.5"
"Frozen fruit","Costa Rica","Million dollars","2015","43.2"
"Frozen fruit","Costa Rica","Million dollars","2014","38.9"
"Frozen fruit","Costa Rica","Million dollars","2013","22.6"
"Frozen fruit","Costa Rica","Million dollars","2012","17.399999999999999"
"Frozen fruit","Costa Rica","Million dollars","2011","17.899999999999999"
"Frozen fruit","Costa Rica","Million dollars","2010","14.4"
"Frozen fruit","Costa Rica","Million dollars","2009","10.7"
"Frozen fruit","Costa Rica","Million dollars","2008","14.6"
"Frozen fruit","Costa Rica","Million dollars","2007","10.9"
"Frozen fruit","Costa Rica","Million dollars","2006","11.3"
"Frozen fruit","Costa Rica","Million dollars","2005","15.1"
"Frozen fruit","Costa Rica","Million dollars","2004","12.5"
"Frozen fruit","Costa Rica","Million dollars","2003","11.1"
"Frozen fruit","Costa Rica","Million dollars","2002","8.3000000000000007"
"Frozen fruit","Costa Rica","Million dollars","2001","7.4"
"Frozen fruit","Costa Rica","Million dollars","2000","5.9"
"Frozen fruit","Costa Rica","Million dollars","1999","8.1999999999999993"
"Frozen fruit","Rest of world","Million dollars","2023","231.5"
"Frozen fruit","Rest of world","Million dollars","2022","272.2"
"Frozen fruit","Rest of world","Million dollars","2021","268.3"
"Frozen fruit","Rest of world","Million dollars","2020","197.4"
"Frozen fruit","Rest of world","Million dollars","2019","151.9"
"Frozen fruit","Rest of world","Million dollars","2018","148.19999999999999"
"Frozen fruit","Rest of world","Million dollars","2017","128.30000000000001"
"Frozen fruit","Rest of world","Million dollars","2016","150.30000000000001"
"Frozen fruit","Rest of world","Million dollars","2015","147.19999999999999"
"Frozen fruit","Rest of world","Million dollars","2014","116.2"
"Frozen fruit","Rest of world","Million dollars","2013","81.599999999999895"
"Frozen fruit","Rest of world","Million dollars","2012","128.4"
"Frozen fruit","Rest of world","Million dollars","2011","76.3"
"Frozen fruit","Rest of world","Million dollars","2010","54.8"
"Frozen fruit","Rest of world","Million dollars","2009","53.3"
"Frozen fruit","Rest of world","Million dollars","2008","67.2"
"Frozen fruit","Rest of world","Million dollars","2007","68.999999999999901"
"Frozen fruit","Rest of world","Million dollars","2006","70.3"
"Frozen fruit","Rest of world","Million dollars","2005","55.1"
"Frozen fruit","Rest of world","Million dollars","2004","39.9"
"Frozen fruit","Rest of world","Million dollars","2003","35.200000000000003"
"Frozen fruit","Rest of world","Million dollars","2002","39.299999999999997"
"Frozen fruit","Rest of world","Million dollars","2001","21.9"
"Frozen fruit","Rest of world","Million dollars","2000","23.6"
"Frozen fruit","Rest of world","Million dollars","1999","23.5"
"Frozen fruit","World","Million dollars","2023","1279.3"
"Frozen fruit","World","Million dollars","2022","1521.9"
"Frozen fruit","World","Million dollars","2021","1357.1"
"Frozen fruit","World","Million dollars","2020","1072.0999999999999"
"Frozen fruit","World","Million dollars","2019","853.4"
"Frozen fruit","World","Million dollars","2018","760.7"
"Frozen fruit","World","Million dollars","2017","666.9"
"Frozen fruit","World","Million dollars","2016","814.2"
"Frozen fruit","World","Million dollars","2015","893.2"
"Frozen fruit","World","Million dollars","2014","733.9"
"Frozen fruit","World","Million dollars","2013","630.79999999999995"
"Frozen fruit","World","Million dollars","2012","625.20000000000005"
"Frozen fruit","World","Million dollars","2011","526.5"
"Frozen fruit","World","Million dollars","2010","393"
"Frozen fruit","World","Million dollars","2009","347.6"
"Frozen fruit","World","Million dollars","2008","444.6"
"Frozen fruit","World","Million dollars","2007","414.4"
"Frozen fruit","World","Million dollars","2006","356.8"
"Frozen fruit","World","Million dollars","2005","285.8"
"Frozen fruit","World","Million dollars","2004","225.1"
"Frozen fruit","World","Million dollars","2003","202.3"
"Frozen fruit","World","Million dollars","2002","151.80000000000001"
"Frozen fruit","World","Million dollars","2001","117"
"Frozen fruit","World","Million dollars","2000","121.6"
"Frozen fruit","World","Million dollars","1999","125.5"
"Frozen fruit","World (quantity)","1,000 metric tons","2023","564.9"
"Frozen fruit","World (quantity)","1,000 metric tons","2022","612.79999999999995"
"Frozen fruit","World (quantity)","1,000 metric tons","2021","608.9"
"Frozen fruit","World (quantity)","1,000 metric tons","2020","544.4"
"Frozen fruit","World (quantity)","1,000 metric tons","2019","454.7"
"Frozen fruit","World (quantity)","1,000 metric tons","2018","407.6"
"Frozen fruit","World (quantity)","1,000 metric tons","2017","369.8"
"Frozen fruit","World (quantity)","1,000 metric tons","2016","410"
"Frozen fruit","World (quantity)","1,000 metric tons","2015","449.5"
"Frozen fruit","World (quantity)","1,000 metric tons","2014","371.5"
"Frozen fruit","World (quantity)","1,000 metric tons","2013","331.1"
"Frozen fruit","World (quantity)","1,000 metric tons","2012","322.8"
"Frozen fruit","World (quantity)","1,000 metric tons","2011","284.10000000000002"
"Frozen fruit","World (quantity)","1,000 metric tons","2010","254.9"
"Frozen fruit","World (quantity)","1,000 metric tons","2009","209.9"
"Frozen fruit","World (quantity)","1,000 metric tons","2008","235.3"
"Frozen fruit","World (quantity)","1,000 metric tons","2007","235.9"
"Frozen fruit","World (quantity)","1,000 metric tons","2006","226.4"
"Frozen fruit","World (quantity)","1,000 metric tons","2005","212"
"Frozen fruit","World (quantity)","1,000 metric tons","2004","175.1"
"Frozen fruit","World (quantity)","1,000 metric tons","2003","169.9"
"Frozen fruit","World (quantity)","1,000 metric tons","2002","141.19999999999999"
"Frozen fruit","World (quantity)","1,000 metric tons","2001","106.2"
"Frozen fruit","World (quantity)","1,000 metric tons","2000","101.9"
"Frozen fruit","World (quantity)","1,000 metric tons","1999","109"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2023","842.7"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2022","822.5"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2021","657.8"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2020","569"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2019","616.29999999999995"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2018","563.29999999999995"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2017","491.3"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2016","407.7"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2015","361.9"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2014","320.39999999999998"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2013","304"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2012","288.89999999999998"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2011","267.89999999999998"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2010","227.2"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2009","194.3"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2008","191.5"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2007","141.4"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2006","141.19999999999999"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2005","127.2"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2004","123.2"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2003","98"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2002","91.1"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2001","84.8"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","2000","82.6"
"Dried, prepared or preserved fruit 3/","Mexico","Million dollars","1999","79.400000000000006"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2023","472"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2022","594.79999999999995"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2021","438.8"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2020","470"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2019","456.1"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2018","682.8"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2017","572.6"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2016","583.1"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2015","628.1"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2014","585.70000000000005"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2013","622.4"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2012","598.20000000000005"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2011","554.79999999999995"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2010","478"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2009","459.3"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2008","492.8"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2007","414.6"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2006","312.3"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2005","263.60000000000002"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2004","215"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2003","179.3"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2002","123.5"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2001","84.6"
"Dried, prepared or preserved fruit 3/","China","Million dollars","2000","63.7"
"Dried, prepared or preserved fruit 3/","China","Million dollars","1999","59"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2023","408.7"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2022","398.1"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2021","325.5"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2020","285.39999999999998"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2019","257.60000000000002"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2018","262"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2017","246.8"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2016","238.8"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2015","230"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2014","214.1"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2013","201.3"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2012","198.7"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2011","171"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2010","138.19999999999999"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2009","137.19999999999999"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2008","143.69999999999999"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2007","126.9"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2006","102.8"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2005","88.2"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2004","76.8"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2003","64.2"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2002","53.8"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2001","49.7"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","2000","38.700000000000003"
"Dried, prepared or preserved fruit 3/","Canada","Million dollars","1999","34"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2023","313.60000000000002"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2022","412.8"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2021","372"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2020","332.3"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2019","312.2"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2018","330.3"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2017","354.4"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2016","400.4"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2015","368.3"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2014","330.4"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2013","334.6"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2012","313.2"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2011","323.3"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2010","294.7"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2009","282.89999999999998"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2008","285.39999999999998"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2007","250.2"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2006","233.4"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2005","211.2"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2004","204.7"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2003","163.69999999999999"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2002","123.8"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2001","105.5"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","2000","107.5"
"Dried, prepared or preserved fruit 3/","Thailand","Million dollars","1999","142.9"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2023","218.7"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2022","195.4"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2021","179.4"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2020","152.5"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2019","119.9"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2018","107.4"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2017","85.1"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2016","73.099999999999994"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2015","70.900000000000006"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2014","70.599999999999994"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2013","68.2"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2012","48.4"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2011","32.5"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2010","22.1"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2009","15.4"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2008","16.5"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2007","14.5"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2006","14.1"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2005","12"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2004","8.9"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2003","8.4"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2002","8.1999999999999993"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2001","6.8"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","2000","6.6"
"Dried, prepared or preserved fruit 3/","South Korea","Million dollars","1999","5.7"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2023","170.6"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2022","179.7"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2021","115.4"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2020","120.1"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2019","99.6"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2018","108.2"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2017","103.7"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2016","103.5"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2015","100.4"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2014","94.7"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2013","84.7"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2012","83.3"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2011","49.1"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2010","46.8"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2009","55.7"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2008","42.1"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2007","28.7"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2006","39"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2005","23.2"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2004","17.399999999999999"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2003","13.5"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2002","8.5"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2001","7.6"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","2000","7"
"Dried, prepared or preserved fruit 3/","Chile","Million dollars","1999","3.7"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2023","1764.8"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2022","1719.2"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2021","1448.1"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2020","1174.8"
