"category","country","unit","year","value","sheet"
"Olive oil","Turkey","Million dollars","2023",212.7,"VegOils"
"Olive oil","Turkey","Million dollars","2022",76.2,"VegOils"
"Olive oil","Turkey","Million dollars","2021",50.3,"VegOils"
"Olive oil","Turkey","Million dollars","2020",38.7,"VegOils"
"Olive oil","Turkey","Million dollars","2019",45.8,"VegOils"
"Olive oil","Turkey","Million dollars","2018",102.3,"VegOils"
"Olive oil","Turkey","Million dollars","2017",63.2,"VegOils"
"Olive oil","Turkey","Million dollars","2016",19.8,"VegOils"
"Olive oil","Turkey","Million dollars","2015",14.4,"VegOils"
"Olive oil","Turkey","Million dollars","2014",14.1,"VegOils"
"Olive oil","Turkey","Million dollars","2013",97,"VegOils"
"Olive oil","Turkey","Million dollars","2012",13.2,"VegOils"
"Olive oil","Turkey","Million dollars","2011",4.4,"VegOils"
"Olive oil","Turkey","Million dollars","2010",19.1,"VegOils"
"Olive oil","Turkey","Million dollars","2009",23,"VegOils"
"Olive oil","Turkey","Million dollars","2008",13.3,"VegOils"
"Olive oil","Turkey","Million dollars","2007",41.8,"VegOils"
"Olive oil","Turkey","Million dollars","2006",41.4,"VegOils"
"Olive oil","Turkey","Million dollars","2005",55.6,"VegOils"
"Olive oil","Turkey","Million dollars","2004",27.7,"VegOils"
"Olive oil","Turkey","Million dollars","2003",28.5,"VegOils"
"Olive oil","Turkey","Million dollars","2002",12,"VegOils"
"Olive oil","Turkey","Million dollars","2001",22,"VegOils"
"Olive oil","Turkey","Million dollars","2000",11,"VegOils"
"Olive oil","Turkey","Million dollars","1999",27.6,"VegOils"
"Olive oil","Greece","Million dollars","2023",100.9,"VegOils"
"Olive oil","Greece","Million dollars","2022",58.7,"VegOils"
"Olive oil","Greece","Million dollars","2021",49.8,"VegOils"
"Olive oil","Greece","Million dollars","2020",41.9,"VegOils"
"Olive oil","Greece","Million dollars","2019",43,"VegOils"
"Olive oil","Greece","Million dollars","2018",50.4,"VegOils"
"Olive oil","Greece","Million dollars","2017",43.4,"VegOils"
"Olive oil","Greece","Million dollars","2016",38.7,"VegOils"
"Olive oil","Greece","Million dollars","2015",36.3,"VegOils"
"Olive oil","Greece","Million dollars","2014",23.8,"VegOils"
"Olive oil","Greece","Million dollars","2013",29.7,"VegOils"
"Olive oil","Greece","Million dollars","2012",18.5,"VegOils"
"Olive oil","Greece","Million dollars","2011",17.6,"VegOils"
"Olive oil","Greece","Million dollars","2010",17.5,"VegOils"
"Olive oil","Greece","Million dollars","2009",19,"VegOils"
"Olive oil","Greece","Million dollars","2008",19.3,"VegOils"
"Olive oil","Greece","Million dollars","2007",24.6,"VegOils"
"Olive oil","Greece","Million dollars","2006",20.5,"VegOils"
"Olive oil","Greece","Million dollars","2005",15.1,"VegOils"
"Olive oil","Greece","Million dollars","2004",12.5,"VegOils"
"Olive oil","Greece","Million dollars","2003",12.3,"VegOils"
"Olive oil","Greece","Million dollars","2002",10.8,"VegOils"
"Olive oil","Greece","Million dollars","2001",9.6,"VegOils"
"Olive oil","Greece","Million dollars","2000",10.2,"VegOils"
"Olive oil","Greece","Million dollars","1999",8.5,"VegOils"
"Olive oil","Rest of world","Million dollars","2023",229.8,"VegOils"
"Olive oil","Rest of world","Million dollars","2022",157.6,"VegOils"
"Olive oil","Rest of world","Million dollars","2021",216.7,"VegOils"
"Olive oil","Rest of world","Million dollars","2020",226.4,"VegOils"
"Olive oil","Rest of world","Million dollars","2019",122,"VegOils"
"Olive oil","Rest of world","Million dollars","2018",106.2,"VegOils"
"Olive oil","Rest of world","Million dollars","2017",136.8,"VegOils"
"Olive oil","Rest of world","Million dollars","2016",97.4000000000001,"VegOils"
"Olive oil","Rest of world","Million dollars","2015",116.5,"VegOils"
"Olive oil","Rest of world","Million dollars","2014",62.8000000000001,"VegOils"
"Olive oil","Rest of world","Million dollars","2013",88.5999999999999,"VegOils"
"Olive oil","Rest of world","Million dollars","2012",65.2,"VegOils"
"Olive oil","Rest of world","Million dollars","2011",128.8,"VegOils"
"Olive oil","Rest of world","Million dollars","2010",64.0999999999999,"VegOils"
"Olive oil","Rest of world","Million dollars","2009",57.6,"VegOils"
"Olive oil","Rest of world","Million dollars","2008",65.7,"VegOils"
"Olive oil","Rest of world","Million dollars","2007",68.3000000000001,"VegOils"
"Olive oil","Rest of world","Million dollars","2006",68.8999999999999,"VegOils"
"Olive oil","Rest of world","Million dollars","2005",57.9000000000001,"VegOils"
"Olive oil","Rest of world","Million dollars","2004",34.3000000000001,"VegOils"
"Olive oil","Rest of world","Million dollars","2003",18.1,"VegOils"
"Olive oil","Rest of world","Million dollars","2002",11.4,"VegOils"
"Olive oil","Rest of world","Million dollars","2001",7,"VegOils"
"Olive oil","Rest of world","Million dollars","2000",8.90000000000003,"VegOils"
"Olive oil","Rest of world","Million dollars","1999",10.8,"VegOils"
"Olive oil","World","Million dollars","2023",2172,"VegOils"
"Olive oil","World","Million dollars","2022",1796.8,"VegOils"
"Olive oil","World","Million dollars","2021",1432.9,"VegOils"
"Olive oil","World","Million dollars","2020",1310.9,"VegOils"
"Olive oil","World","Million dollars","2019",1263.5,"VegOils"
"Olive oil","World","Million dollars","2018",1476.8,"VegOils"
"Olive oil","World","Million dollars","2017",1414.7,"VegOils"
"Olive oil","World","Million dollars","2016",1291.2,"VegOils"
"Olive oil","World","Million dollars","2015",1186.7,"VegOils"
"Olive oil","World","Million dollars","2014",1083.7,"VegOils"
"Olive oil","World","Million dollars","2013",1078.6,"VegOils"
"Olive oil","World","Million dollars","2012",932.2,"VegOils"
"Olive oil","World","Million dollars","2011",919.5,"VegOils"
"Olive oil","World","Million dollars","2010",863.9,"VegOils"
"Olive oil","World","Million dollars","2009",878,"VegOils"
"Olive oil","World","Million dollars","2008",1006.2,"VegOils"
"Olive oil","World","Million dollars","2007",939.7,"VegOils"
"Olive oil","World","Million dollars","2006",980.8,"VegOils"
"Olive oil","World","Million dollars","2005",858.7,"VegOils"
"Olive oil","World","Million dollars","2004",718.1,"VegOils"
"Olive oil","World","Million dollars","2003",519.8,"VegOils"
"Olive oil","World","Million dollars","2002",436.5,"VegOils"
"Olive oil","World","Million dollars","2001",375.8,"VegOils"
"Olive oil","World","Million dollars","2000",413.3,"VegOils"
"Olive oil","World","Million dollars","1999",336.9,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2023",359.5,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2022",421.7,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2021",365.3,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2020",402.6,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2019",339.2,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2018",327.9,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2017",305.2,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2016",316.3,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2015",298.5,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2014",296.5,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2013",279.6,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2012",305.5,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2011",274.9,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2010",260.4,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2009",257.9,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2008",243.6,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2007",253.4,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2006",231.7,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2005",248,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2004",237.1,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2003",206.6,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2002",215.1,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2001",205.4,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","2000",194.4,"VegOils"
"Olive oil","World (quantity)","1,000 metric tons","1999",151,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2023",2134.3,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2022",2925.8,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2021",2003.7,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2020",945.1,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2019",880.4,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2018",1061,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2017",1273.3,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2016",905.2,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2015",660.9,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2014",663.6,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2013",455.9,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2012",191.5,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2011",360.8,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2010",105.7,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2009",184.8,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2008",239.7,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2007",101.8,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2006",95.1,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2005",95.8,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2004",50.6,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2003",24.7,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2002",35.1,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2001",22.5,"VegOils"
"Tropical oils ","Indonesia","Million dollars","2000",92.8,"VegOils"
"Tropical oils ","Indonesia","Million dollars","1999",83.7,"VegOils"
"Tropical oils ","Philippines","Million dollars","2023",359.9,"VegOils"
"Tropical oils ","Philippines","Million dollars","2022",604.3,"VegOils"
"Tropical oils ","Philippines","Million dollars","2021",530.2,"VegOils"
"Tropical oils ","Philippines","Million dollars","2020",344.1,"VegOils"
"Tropical oils ","Philippines","Million dollars","2019",353.3,"VegOils"
"Tropical oils ","Philippines","Million dollars","2018",534.5,"VegOils"
"Tropical oils ","Philippines","Million dollars","2017",555.4,"VegOils"
"Tropical oils ","Philippines","Million dollars","2016",497.6,"VegOils"
"Tropical oils ","Philippines","Million dollars","2015",531.8,"VegOils"
"Tropical oils ","Philippines","Million dollars","2014",547.8,"VegOils"
"Tropical oils ","Philippines","Million dollars","2013",455.9,"VegOils"
"Tropical oils ","Philippines","Million dollars","2012",531.5,"VegOils"
"Tropical oils ","Philippines","Million dollars","2011",603,"VegOils"
"Tropical oils ","Philippines","Million dollars","2010",445.8,"VegOils"
"Tropical oils ","Philippines","Million dollars","2009",265,"VegOils"
"Tropical oils ","Philippines","Million dollars","2008",469.9,"VegOils"
"Tropical oils ","Philippines","Million dollars","2007",313.9,"VegOils"
"Tropical oils ","Philippines","Million dollars","2006",221,"VegOils"
"Tropical oils ","Philippines","Million dollars","2005",191.2,"VegOils"
"Tropical oils ","Philippines","Million dollars","2004",201.8,"VegOils"
"Tropical oils ","Philippines","Million dollars","2003",135.4,"VegOils"
"Tropical oils ","Philippines","Million dollars","2002",137.7,"VegOils"
"Tropical oils ","Philippines","Million dollars","2001",143.3,"VegOils"
"Tropical oils ","Philippines","Million dollars","2000",189.2,"VegOils"
"Tropical oils ","Philippines","Million dollars","1999",167.5,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2023",258.9,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2022",397.5,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2021",361,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2020",465.3,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2019",440.8,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2018",514.8,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2017",454.7,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2016",547.6,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2015",647.8,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2014",871.8,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2013",1062,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2012",1330.1,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2011",1659.1,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2010",1057.7,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2009",822.6,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2008",1194.1,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2007",673,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2006",407.7,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2005",309.5,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2004",260.7,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2003",182.6,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2002",137.6,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2001",101.8,"VegOils"
"Tropical oils ","Malaysia","Million dollars","2000",120,"VegOils"
"Tropical oils ","Malaysia","Million dollars","1999",174.7,"VegOils"
"Tropical oils ","Colombia","Million dollars","2023",48.9,"VegOils"
"Tropical oils ","Colombia","Million dollars","2022",37.4,"VegOils"
"Tropical oils ","Colombia","Million dollars","2021",18.2,"VegOils"
"Tropical oils ","Colombia","Million dollars","2020",14.6,"VegOils"
"Tropical oils ","Colombia","Million dollars","2019",12.7,"VegOils"
"Tropical oils ","Colombia","Million dollars","2018",14.5,"VegOils"
"Tropical oils ","Colombia","Million dollars","2017",13.2,"VegOils"
"Tropical oils ","Colombia","Million dollars","2016",9.5,"VegOils"
"Tropical oils ","Colombia","Million dollars","2015",9.3,"VegOils"
"Tropical oils ","Colombia","Million dollars","2014",7.7,"VegOils"
"Tropical oils ","Colombia","Million dollars","2013",5.9,"VegOils"
"Tropical oils ","Colombia","Million dollars","2012",5.3,"VegOils"
"Tropical oils ","Colombia","Million dollars","2011",6.4,"VegOils"
"Tropical oils ","Colombia","Million dollars","2010",5.8,"VegOils"
"Tropical oils ","Colombia","Million dollars","2009",4.7,"VegOils"
"Tropical oils ","Colombia","Million dollars","2008",16.9,"VegOils"
"Tropical oils ","Colombia","Million dollars","2007",7.3,"VegOils"
"Tropical oils ","Colombia","Million dollars","2006",4.5,"VegOils"
"Tropical oils ","Colombia","Million dollars","2005",3,"VegOils"
"Tropical oils ","Colombia","Million dollars","2004",2.3,"VegOils"
"Tropical oils ","Colombia","Million dollars","2003",2.2,"VegOils"
"Tropical oils ","Colombia","Million dollars","2002",0.9,"VegOils"
"Tropical oils ","Colombia","Million dollars","2001",0.5,"VegOils"
"Tropical oils ","Colombia","Million dollars","2000",0.4,"VegOils"
"Tropical oils ","Colombia","Million dollars","1999",0.1,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2023",25.4,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2022",30.4,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2021",23.9,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2020",23.3,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2019",19.9,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2018",21.7,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2017",24.2,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2016",31.7,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2015",46.3,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2014",13,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2013",7,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2012",6.2,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2011",4.4,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2010",5,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2009",3.2,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2008",1.8,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2007",0.5,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2006",0.2,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2005",0.1,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2004",0,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2003",0.1,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2002",0.1,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2001",0,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","2000",0.1,"VegOils"
"Tropical oils ","Sri Lanka","Million dollars","1999",0.1,"VegOils"
"Tropical oils ","Mexico","Million dollars","2023",17.4,"VegOils"
"Tropical oils ","Mexico","Million dollars","2022",19.4,"VegOils"
"Tropical oils ","Mexico","Million dollars","2021",12.9,"VegOils"
"Tropical oils ","Mexico","Million dollars","2020",6.8,"VegOils"
"Tropical oils ","Mexico","Million dollars","2019",3.7,"VegOils"
"Tropical oils ","Mexico","Million dollars","2018",2,"VegOils"
"Tropical oils ","Mexico","Million dollars","2017",2.6,"VegOils"
"Tropical oils ","Mexico","Million dollars","2016",2,"VegOils"
"Tropical oils ","Mexico","Million dollars","2015",1.2,"VegOils"
"Tropical oils ","Mexico","Million dollars","2014",2.1,"VegOils"
"Tropical oils ","Mexico","Million dollars","2013",1.2,"VegOils"
"Tropical oils ","Mexico","Million dollars","2012",2.9,"VegOils"
"Tropical oils ","Mexico","Million dollars","2011",2.3,"VegOils"
"Tropical oils ","Mexico","Million dollars","2010",1.6,"VegOils"
"Tropical oils ","Mexico","Million dollars","2009",2.6,"VegOils"
"Tropical oils ","Mexico","Million dollars","2008",2.3,"VegOils"
"Tropical oils ","Mexico","Million dollars","2007",0.7,"VegOils"
"Tropical oils ","Mexico","Million dollars","2006",0.5,"VegOils"
"Tropical oils ","Mexico","Million dollars","2005",0.2,"VegOils"
"Tropical oils ","Mexico","Million dollars","2004",0,"VegOils"
"Tropical oils ","Mexico","Million dollars","2003",0,"VegOils"
"Tropical oils ","Mexico","Million dollars","2002",0,"VegOils"
"Tropical oils ","Mexico","Million dollars","2001",1.6,"VegOils"
"Tropical oils ","Mexico","Million dollars","2000",0,"VegOils"
"Tropical oils ","Mexico","Million dollars","1999",0,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2023",77.6999999999998,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2022",131.8,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2021",83.0999999999999,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2020",72.8999999999999,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2019",80.5,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2018",84.9000000000001,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2017",80.5,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2016",49.3,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2015",53.3,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2014",30.9000000000001,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2013",23.9000000000001,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2012",25.5,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2011",14.5,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2010",16.1999999999998,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2009",15.1999999999998,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2008",22.2000000000003,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2007",16.5999999999999,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2006",8.10000000000002,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2005",13.3000000000001,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2004",8,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2003",5.89999999999998,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2002",2.70000000000005,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2001",4,"VegOils"
"Tropical oils ","Rest of world","Million dollars","2000",3.60000000000002,"VegOils"
"Tropical oils ","Rest of world","Million dollars","1999",5.60000000000002,"VegOils"
"Tropical oils ","World","Million dollars","2023",2922.5,"VegOils"
"Tropical oils ","World","Million dollars","2022",4146.6,"VegOils"
"Tropical oils ","World","Million dollars","2021",3033,"VegOils"
"Tropical oils ","World","Million dollars","2020",1872.1,"VegOils"
"Tropical oils ","World","Million dollars","2019",1791.3,"VegOils"
"Tropical oils ","World","Million dollars","2018",2233.4,"VegOils"
"Tropical oils ","World","Million dollars","2017",2403.9,"VegOils"
"Tropical oils ","World","Million dollars","2016",2042.9,"VegOils"
"Tropical oils ","World","Million dollars","2015",1950.6,"VegOils"
"Tropical oils ","World","Million dollars","2014",2136.9,"VegOils"
"Tropical oils ","World","Million dollars","2013",2011.8,"VegOils"
"Tropical oils ","World","Million dollars","2012",2093,"VegOils"
"Tropical oils ","World","Million dollars","2011",2650.5,"VegOils"
"Tropical oils ","World","Million dollars","2010",1637.8,"VegOils"
"Tropical oils ","World","Million dollars","2009",1298.1,"VegOils"
"Tropical oils ","World","Million dollars","2008",1946.9,"VegOils"
"Tropical oils ","World","Million dollars","2007",1113.8,"VegOils"
"Tropical oils ","World","Million dollars","2006",737.1,"VegOils"
"Tropical oils ","World","Million dollars","2005",613.1,"VegOils"
"Tropical oils ","World","Million dollars","2004",523.4,"VegOils"
"Tropical oils ","World","Million dollars","2003",350.9,"VegOils"
"Tropical oils ","World","Million dollars","2002",314.1,"VegOils"
"Tropical oils ","World","Million dollars","2001",273.7,"VegOils"
"Tropical oils ","World","Million dollars","2000",406.1,"VegOils"
"Tropical oils ","World","Million dollars","1999",431.7,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2023",2605.6,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2022",2570.4,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2021",2541.8,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2020",2242.4,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2019",2393.9,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2018",2383.5,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2017",2237.9,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2016",2155.4,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2015",2040.5,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2014",2006.1,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2013",2225.8,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2012",1758.4,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2011",1905.6,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2010",1836.5,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2009",1768.6,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2008",1750,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2007",1528,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2006",1382.1,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2005",1087.8,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2004",912.7,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2003",788.1,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2002",862.3,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2001",801.7,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","2000",810.8,"VegOils"
"Tropical oils ","World (quantity)","1,000 metric tons","1999",655.9,"VegOils"
"Oilseeds ","Canada","Million dollars","2023",459.8,"VegOils"
"Oilseeds ","Canada","Million dollars","2022",559.1,"VegOils"
"Oilseeds ","Canada","Million dollars","2021",471.4,"VegOils"
"Oilseeds ","Canada","Million dollars","2020",444.2,"VegOils"
"Oilseeds ","Canada","Million dollars","2019",421,"VegOils"
"Oilseeds ","Canada","Million dollars","2018",441.7,"VegOils"
"Oilseeds ","Canada","Million dollars","2017",422.3,"VegOils"
"Oilseeds ","Canada","Million dollars","2016",440.8,"VegOils"
"Oilseeds ","Canada","Million dollars","2015",563.8,"VegOils"
"Oilseeds ","Canada","Million dollars","2014",848.5,"VegOils"
"Oilseeds ","Canada","Million dollars","2013",732.2,"VegOils"
"Oilseeds ","Canada","Million dollars","2012",568,"VegOils"
"Oilseeds ","Canada","Million dollars","2011",630.8,"VegOils"
"Oilseeds ","Canada","Million dollars","2010",479.5,"VegOils"
"Oilseeds ","Canada","Million dollars","2009",454.2,"VegOils"
"Oilseeds ","Canada","Million dollars","2008",733.5,"VegOils"
"Oilseeds ","Canada","Million dollars","2007",398.6,"VegOils"
"Oilseeds ","Canada","Million dollars","2006",260.5,"VegOils"
"Oilseeds ","Canada","Million dollars","2005",181.8,"VegOils"
"Oilseeds ","Canada","Million dollars","2004",200.8,"VegOils"
"Oilseeds ","Canada","Million dollars","2003",126,"VegOils"
"Oilseeds ","Canada","Million dollars","2002",107.7,"VegOils"
"Oilseeds ","Canada","Million dollars","2001",111.4,"VegOils"
"Oilseeds ","Canada","Million dollars","2000",110.7,"VegOils"
"Oilseeds ","Canada","Million dollars","1999",105.5,"VegOils"
"Oilseeds ","Brazil","Million dollars","2023",216.9,"VegOils"
"Oilseeds ","Brazil","Million dollars","2022",0.6,"VegOils"
"Oilseeds ","Brazil","Million dollars","2021",102,"VegOils"
"Oilseeds ","Brazil","Million dollars","2020",0.5,"VegOils"
"Oilseeds ","Brazil","Million dollars","2019",0.8,"VegOils"
"Oilseeds ","Brazil","Million dollars","2018",0.1,"VegOils"
"Oilseeds ","Brazil","Million dollars","2017",0.1,"VegOils"
"Oilseeds ","Brazil","Million dollars","2016",0.1,"VegOils"
"Oilseeds ","Brazil","Million dollars","2015",1.2,"VegOils"
"Oilseeds ","Brazil","Million dollars","2014",555.7,"VegOils"
"Oilseeds ","Brazil","Million dollars","2013",183.6,"VegOils"
"Oilseeds ","Brazil","Million dollars","2012",0.4,"VegOils"
"Oilseeds ","Brazil","Million dollars","2011",0.2,"VegOils"
"Oilseeds ","Brazil","Million dollars","2010",0.2,"VegOils"
"Oilseeds ","Brazil","Million dollars","2009",0.9,"VegOils"
"Oilseeds ","Brazil","Million dollars","2008",0.8,"VegOils"
"Oilseeds ","Brazil","Million dollars","2007",0.2,"VegOils"
"Oilseeds ","Brazil","Million dollars","2006",3.4,"VegOils"
"Oilseeds ","Brazil","Million dollars","2005",9.7,"VegOils"
"Oilseeds ","Brazil","Million dollars","2004",6.3,"VegOils"
"Oilseeds ","Brazil","Million dollars","2003",0.2,"VegOils"
"Oilseeds ","Brazil","Million dollars","2002",0.8,"VegOils"
"Oilseeds ","Brazil","Million dollars","2001",1.4,"VegOils"
"Oilseeds ","Brazil","Million dollars","2000",0.8,"VegOils"
"Oilseeds ","Brazil","Million dollars","1999",0.3,"VegOils"
"Oilseeds ","Argentina","Million dollars","2023",125,"VegOils"
"Oilseeds ","Argentina","Million dollars","2022",172.6,"VegOils"
"Oilseeds ","Argentina","Million dollars","2021",108.4,"VegOils"
"Oilseeds ","Argentina","Million dollars","2020",77.9,"VegOils"
"Oilseeds ","Argentina","Million dollars","2019",85.3,"VegOils"
"Oilseeds ","Argentina","Million dollars","2018",54.2,"VegOils"
"Oilseeds ","Argentina","Million dollars","2017",86.4,"VegOils"
"Oilseeds ","Argentina","Million dollars","2016",52.6,"VegOils"
"Oilseeds ","Argentina","Million dollars","2015",51.5,"VegOils"
"Oilseeds ","Argentina","Million dollars","2014",47.1,"VegOils"
